x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25
3F7FD428,3F4FB350,3FDEEE5C,BF58BFDC,3FCC31FD,BEAEB69F,BF4AD6A0,3EA9C110,3F975A78,3F654358,3F7A37D0,3F818D53,BD3DFE00,3C58DE00,BDE25F80,BE0300C2,3F05C7E0,BE846BE8,BD0DAF88,BEE39717,3EC8FD38,BF1F6C50,3F228780,BD319740,3F71B0AC
3F08820C,BF58CA44,BFD53EE6,BE872AE1,3F9EAD5A,3F2FF75C,3F07B186,3F9DC700,3F59DAA8,3EB70D28,BEACA040,BE1AE740,3E5490C0,3F748B40,3F090980,BEBC2AB9,BFC8C6DE,BE67C070,BEDD0010,3F54C678,BE9AE9F8,3EE2E218,BFF0651E,3EB9670C,3F715BB8
BF693BB4,3F7D5A48,BE983888,3FA9F5FF,BE29D730,BFA83A8E,BF753200,BEB412F9,3EE53FC0,3F80D184,3F9D1720,BFEA9B44,3FE0EFC6,3F9DE102,3FBD9B47,BFCA75E5,3F42DD54,3E0810F0,BD1F7AC8,3FAD8399,BF1C9D8E,3F12A2B0,BF248594,3F85E6A7,3F134374
3F50643C,3FE0EC89,BF9B8422,BF4C0EAC,BFEB1832,BEC5F660,3F18D8C4,3F855FFC,BF0C5A70,3ECBFD20,BFA8D00C,3F37A29C,3F9B0368,BE2D3910,3EBE0B18,3FED6D0F,BF3A22D4,3DD886B0,3EAA34D8,BF8F7834,3EB5F5D8,3F2AA07E,38478000,BF898635,3FAC6F7E
3E9D9B78,3F0007A4,BE78550E,BF7BF1C0,BF5AC8F4,3F69CF38,BEFF4458,3FA65C47,3DDF9860,BEDE5710,3D5698A0,3F8641EA,3E0F4010,BF3F33DC,BF0549A4,3F0DAF3C,3ED06AB4,BF889241,BF660D54,3E1DB870,3F8C6A70,BFBCA283,BEF944B8,3F168C4C,3F4AF994
BE1DC160,3D98D360,3F2F57F4,BF3AA8E8,3FD31A41,3E576580,BE89A571,3F81EB7F,3FACA9D7,BF89D920,3E5F7178,BF265E0A,3FAF54AF,3EEAEED4,BFA3DBC1,3F20A488,BFD65C20,BF4910FC,BF2B3528,BFEE927B,BF0EEE08,3EB20C44,BFC20A48,BF1CAC0C,3EBE4DE8
3F8B5D0B,3E967580,3FF68C38,3FEC6EC4,3F107154,3E0BF448,BF51F670,BF41AFE0,3DC4DC40,3E8F3EF8,BFD95162,BFA25FAC,3F57CBF8,3EE9E770,3FAF6C7D,BFBC9484,BF6B603C,BF786D5C,3FB5E0ED,3E716CB0,BF369624,3F0227D4,3F5915D0,3F4E25EC,3F17F67C
3F31B12C,BEF016A8,BF2A1FB4,3F87AAE6,BEF8D440,BEA0C117,BFCE8FBE,BFCE72DE,BF91C914,3F482890,BE031B42,BF301F70,3F9B885B,3F5CAA80,BF67E924,3E898B30,BF1832C4,BFD99DB2,BE299300,BDA5C720,3F55DB4C,3F400416,BE5EDEC0,BEBB11D8,BF139526
BECE8B10,BEFEF678,3FD2479D,3E93D0F0,3F6A8E46,3F8F06BD,3E770C30,3F1BF1A0,3F036FFC,3FC859D5,3F5D1390,BEBB0B88,3FB4F0D7,3FA5E48E,BDBEDE9C,BF91D1BB,BF199D84,BFD4DE24,BF61D850,3F525DC0,3FA204EF,BEFDBA08,3F642D70,BF8576B1,3E1CD8B0
BD513D78,3DD21E80,BFA117BE,BEFB28C8,3F0C7B28,BF73F33C,3F15474C,BF859657,BD6B9040,BEA24B00,BF718994,BED3DE90,BF8F352B,BFD3CE30,BF140EC2,3FC89616,3F3841C0,3FF1AB6F,3E4B95B0,3F956E67,BE160410,3DA65FD0,3F41E454,BECDA860,BDBA5770
BF97DF28,BF7C57EC,BF6C3B98,BEE62110,3EFE5650,3FBB5A6C,3FA5C01B,3E0E2FC0,3F2B6618,BE497070,3F5D5950,BFB83C74,3FFFF60C,BEF58269,3FDFDEEA,BF2887F8,BF9E38A2,3F7388D0,BE822C49,3EEE2C88,3F17F338,3E951A98,3F1DF4E4,3E3E2DD0,BF6C1FA0
3DA900E0,BEC54C50,BDDBA39C,3ECD7520,BF6B10A4,BE221E30,BE7103B0,3EC5A4B8,BEEB2460,BFEB4CBC,BF048576,BF95BBF2,BE942398,3F53B044,3F096C98,3F97EB16,3F1A5DF0,BF072668,BEE1CF08,3E676A60,3F243D22,BF729C60,BE1E3980,BF871E00,BFC651B0
3F504820,BF234F9C,BE514030,3F966CFE,BE99C911,3F0A8680,3FF4B803,BF5276FC,3ED0A5CC,3E869E50,BFB8E3A7,BFA39F86,3EF95438,3F077960,3FB4D195,BF72EF20,3DD74840,3FF69BB9,BEDBA5E0,3EA06354,BEF0AA70,BF44F6B0,BF9F2D6B,BFF6F5C2,3F5B5772
BF90E0D3,3EAF95D8,3F96A4B3,3F234F52,3D3DB200,3FB49347,BF9EBAF2,BF48DFDC,3E2948B0,BFD706FD,3F863D68,3FB41812,BE193DA8,BDDEF040,BFF969CC,BFF1AA37,BF5BF038,3E196BF8,BF5E9C90,BF04242E,BE947C68,BFF32F53,BF210EB0,3F08AB5E,BEFBDA68
BF54443A,3DC87A40,BF5A2A40,BCFE7180,BF43063A,BDADEF80,3FF9DC8B,3FBDB43D,BE118970,BEA59000,3E8996D8,3E7C6BD0,BF19377A,BF1A4934,3F165054,BFCCDD30,BEC24838,3F7FC440,BF002318,3F4282C8,BB3CCA00,BE311A70,3DDDCC40,3FCF811F,BF1FCE20
3F289A64,BE1919D8,3F314F40,BF3D57F8,3E7CDCF0,BDAAA0BC,BDAEA4E0,BDEE6B60,BF0DBDA4,3F469A4C,BF048384,BE8E2ED0,3F986606,3F11C4EC,BF3EC0E4,3F0CD56A,3EF12D60,BD273400,BFA78EFC,3F8DA19C,BFDD606A,3F8581E5,3F235360,3ED08610,BEC74DF8
BF668F18,3FB8E250,BF3383A4,BD8769BC,BF3D6860,3F5F1690,BF451344,3FA7B320,3EFCA540,3EA19A10,3F6F56E8,BF2A8F28,3FFCC307,BEC325A8,3F809A84,BF4499E8,3E632130,BEA63468,BF458B44,BE3291A2,3F33C7CC,3D3D22C0,3F18A28C,3FABEE4D,BF4768EC
3FF6E00F,3FC1737E,3F04C350,3DEBE3A0,BFFF4E49,BE382D40,3F6CD6A8,3FD226FD,BF528494,3F724518,3EC03240,BF8C01CD,BFBB8920,3F69EBD8,BFD1269D,BFF65224,3F09A734,3F046BAC,BFA8F750,3FB9FC6D,BED3A9D0,3E7BC6D8,BF79216C,BFAA818B,BEADEBD0
3E676A90,BF9011B5,BEC44F74,3F8C1552,3F58FFA4,BECAE028,BE8EFF87,BFECE0E2,3FCC436E,3D5409C0,BF7212DC,BECD3DC8,3F098EB4,3E65DA50,BE70E7F0,3F05AF0C,3FB4007A,3F8A8B0A,BE834324,3EDD0DC4,3F24D3D8,3F27BA98,BFA617B6,3F933242,3E5AF890
3F919CDA,BE4B5CAE,3FAFFA8B,3F9B38F8,3D9FE6D0,BECAA1C8,BF77E09C,3F3FEA10,BEE97CD8,BF55E12C,BF4384B4,3F03ABC0,BC30D020,3D46CD00,3F9CB61C,BDF2EF64,BF437B08,BDB0B9C0,BF460160,BF8CBD13,3F1947C4,3E8577C8,BFCE4EE0,BF9859D6,BFA24B50
3EA30358,BFD438F1,3E9DFD14,3F2960B4,BE161670,3F72BDF8,3F214264,3FE4CCEF,BD71FEC0,BEA34D90,3F01B7D0,BF99FDCC,BF58FEF2,3E3B7600,BF76663C,3DDA12A0,BE25C96E,BFF04750,3F0798B2,BF3C30C0,3FE25997,BE2037D8,3F5F2918,3F8A0F64,BF9782D8
BF28BDF0,3F66B150,3DA25820,BD2D8608,BF906CC5,BED550B0,BF86A68C,3F09ABA8,BE5484A0,BF3AA9EC,3EC25F34,3F44E668,3EDC5034,BFEDEB68,3F14B1C0,BEEA7BD4,BE9244D0,BE71A660,BF0C7D54,BF4E6750,BEAADFD0,BE3746C0,BD3ABE80,3F47D76C,3F4C00B0
BF8685EE,BF5C0348,BFA841E8,3F005A50,BF32EABC,3EF03718,BFBBB930,BF6FFC94,BF970D5C,3F8732D3,BF3589E4,BFC30FD3,3E618048,BFB1EB0E,3F669DF0,BF8F1A06,BE59A780,BF6FC240,3FA9AC74,3EDC108C,3EDB34F8,3F32F9B4,BE454620,3F44D148,BFCA6453
3E99C604,3F8D744D,3C1A7F00,3E91DA50,BFDBDE48,3F8E3EDC,BF38BA74,BF0363EA,BE321C50,BB9259C0,3FBC740E,BEAC5990,BF436C34,3E94F090,3EF5FA80,3EBE36B0,BF61DC04,3F2F6F34,3F9D6178,3FA9D3C3,3D87EA30,3F967DB7,3EA00558,BE1ADEA0,BF578DDA
BF252738,3FAB2727,BF794644,BF33C9EC,BF7FC4D8,3D3FE4C0,BFB6396E,BF37AD18,3FA085FB,BEF01BE0,BFBEA662,3E28E8E0,BF227F6C,BEF7E9C8,BF376B74,3FDFCAE1,3F935A85,3F7F7750,BF37F368,BEF288B8,BF80B432,BE8A7420,3EA4A298,BF8141A9,3E021D30
3F0C0978,3F8C20E8,3EA095A0,BFBBE078,BF2103F8,BED638B1,3F8B3DA9,BE8B7F78,BF231DD0,3CEDC180,3F17B5E8,3F9B2C82,3F1229E4,BF99041C,BEAABE28,3F0E385C,3F7E46A0,BF50B994,BBD2B800,BD875100,3FDB41C9,3F35FB8C,BF83CB9A,3F2F3708,BE3993DE
3F7E6B60,BE325DF0,3E5FCC90,3E463DF0,BF8F6D78,3F2B9F5E,BC8FB800,3ED94360,BF307FF8,BF72F7A4,BDB539A0,3F4CFFE0,3E5109E0,BF83D88D,3ECD8108,3F79D1C8,BE4C3820,BF0E8F84,3FA2A993,BDC1CF44,BF214B14,BF76F0F4,BF80AB32,3F5C6180,BF817871
BFAE6520,3F9555AD,BDC051C0,3FAC66A7,BE5528C0,3E4DD550,BFE76955,3F476800,3F8B7BCE,BDE6E020,3F9FCF73,3EA32A64,BF3D439C,BFC4ADE0,3E627DF8,BF647060,BF3D0588,BF71418C,3F2CA710,3FC9E70B,BE8B471C,BE2F9AE0,3EFAC268,BF5BC726,3E94ED50
3F81F651,3FE0E6AE,3FA366AC,3FD73C28,BEF291B0,BEA75B88,BCF27A00,3F8F6495,BC9E5C80,BF51DEE8,BFB755D4,3FBD3633,BFA5A017,BEB23364,BFEDA116,BF4937BC,3FCA22C4,3F9EC681,BF3E30D0,3FB438ED,BF227C08,3F0B69DA,3F571468,3FC9347C,BD2D5CA0
3D99E1E0,BF2BD89E,BF189ADC,3D5720C0,BF32F8B0,3ED9B378,3F57273C,3F7858A0,3FD8E5C7,3FB8418C,BF4318F0,3FA2EB2E,BF8CE278,BDA7D000,BE93D978,3E9CC930,3F8B7CFC,3F7D54B0,BFB179FF,BF9059E0,BE9F8D78,BE011910,BFAF0591,BC39EB00,3EE99228
3EC1C2C0,3FD27742,3DBB0300,BF1FC104,3EF3B0D4,BF2428D8,3F016340,BEB5EB10,BED09790,3F69AA20,BEC2D318,3F4595C0,BF0414A0,BF1021E0,3EC0C4F0,BF3F0420,BF90E385,3E822C14,BF5DB3EC,BF10EEF0,BEE845C0,3EC30618,3EC5B818,3F323EA0,3F95B7AC
3F189C24,BEC43BF0,BFC08A28,3E6679A0,3EB05450,BFC42048,BF76A5C8,3F23F240,3F1B28A0,BEE9F220,BDBF5BC4,3EA00640,3F909716,3E5B8520,BED07408,3E7863B0,3F31811C,3F9B9C06,BF83A312,BFF7689A,3E332C10,3E1C4430,BD984160,3FE29782,3FB35511
BF0BA0D4,3E6B6AD0,BF363E78,BFD04487,3EB2F4C8,BE461AA0,3DB347C0,3F4D8136,3EAF3570,BE266520,BEC025E0,BF1BEFB0,BE8CF4D0,3F662590,3EDDB998,3F745590,3E2B2320,3F363B54,BE4A7A50,BDECFCA0,BED1B3E0,BEBEF3F1,BD90A880,3EC91640,BEDF30F0
BF2BAE9A,3E140470,3F5BD5A4,3F10BEE4,3DE3D9E0,BEF9DD7F,BFB1F94D,BEFEC6AF,BFF83DBA,BF069328,3E6EF810,3FAA0104,BF27AE24,3EB0E420,BEF17CE0,3EC19948,BF874931,BF2E801C,3D02BA20,BF6116E4,BECFDFD9,3EB8CECC,3FC0C6F5,BFC3798C,BF58E598
3ECCFB58,3FB83B6A,3FD81C5C,BF9CECA5,BFFA0B7E,3FAADCF8,BCBE4880,BE23DA10,BF45E850,3F194604,BEAA07BF,BF9CC3A9,BE78B088,3F554698,3F371A68,BF744C5C,BFBDE79A,BE135D5E,3E2C9C90,3FA6C03B,BD23CD80,3C741980,BFA53C24,3F5928A4,3EBEA7B0
BFFC7E4A,3DED23C0,BEC2B3D8,BFA3F1A8,BF6DD9F0,3F85B8DC,3F281FDA,3F33A500,3FCEBDEA,BF5A6B74,3F2050D8,BE5710BE,BE99A310,BF291AA8,3E9E8EC8,3D6AD3C0,3BFAE500,3EAD2538,3F8E9D78,BF900782,3F418F0C,BF0C4EDC,3EAB0A90,BFA285BC,3FA87C4B
BE982884,3EBD7790,BF7A6228,BF2D6A98,BE2D34C2,BF29FF3C,3F2042A0,BF530140,BFA86F7A,BF6830D8,BF1741E0,3ED2FF10,3BFEDA00,BF6EAE48,3EF56C80,BF166150,BF79B8C8,BE63FAD8,BF35A5DA,3F5B5830,3ECAF640,3FE99E6D,BFF1E358,BEDFDF88,3E50FB70
BF8F091E,BEBE3798,3D8C38A0,BDB54FE0,BF3128F8,BF38E0CC,BF6F3084,3FBDE8D8,3DEF4BC0,BF65EC5C,3F3AC644,BE81E579,BF93D0D0,BEAFE8E0,BE1ECA40,BFD31CE4,BCB31880,BF7D83C4,BEC7EF80,3F81C52F,BDA08240,BF33ECFC,3EAFE100,BEBAE250,3F227704
3E221320,BF751D30,BF846F3B,3E641F90,3F6531F0,BE137C60,3EC15E80,3F4EAFF0,3DD901A0,3E4E0130,BE00AAEE,3FCEA4A0,BEBFD838,BF4C9FA8,3F558774,BF61CC6C,3FE07DBF,3F81ECF6,BEE9DF27,BE96F380,BF0EB0F8,BDBC9AC0,3FC12797,BE7143E0,BF91F3AD
BF8CED0C,BED29C48,BF6FF5E4,BF56DE24,BFBD2C44,3E97BCF4,3D386460,BEAB92C8,BDA02D90,3EC01690,BF3C537C,BE85C200,BEA3E041,BF79F9C8,3F64F340,BF26A594,BFD7A3C8,BEFBCAD0,3F94BA8F,3F3C7464,3F22C310,BF8042B3,BFB290AF,3E555338,3E921BE8
3F099314,3E485A48,BF191748,BE765AB0,3F56B91C,BED43370,3F0324C8,3EB7516C,3F20C72E,3F39F6D4,BE7BB560,BF750268,3EBE2270,BF9BA950,3F3854C0,3F9008E2,BFD3FB8E,3EF05100,BEC6F941,BEF91E01,3D2E28E0,3F42CF2C,BF85D4D3,3FCA17C0,BE54B0D0
BE703C00,BF0CE294,BDE2B800,3E530A70,3F3B6760,BEAF93C8,3F98526E,BDE6A060,3DAFE740,3FA5489A,3F23901C,BE0C4B00,BE13BDB2,BF850862,BF264230,BF944BE8,BF20E004,BFE8D67A,BFB0DDED,BF8BC067,3D212FC0,BFF5A059,3E93EB30,BFB3A4A9,BEA582F7
BFAFA168,BF57EA68,3FC38671,3E8CC800,BFA4CFF1,3F16A83C,BE0F929E,3DF00DB0,BEBEB9B4,3F51F248,3F2B0420,BFB70204,3F99661F,BF94D279,BE166E10,3F7C7250,3E630EE0,BF69C00C,3E328958,3F694340,BF05EF6A,BF054A4C,3FB9CA2B,BEE4BBE0,BF2023C0
BF285E2C,BF7198B8,3ECA88A8,BF2091F8,BFA25184,3F5FF04C,BE0C0260,BFB796E6,BF222990,BF376A00,BEDD6D84,3F10F364,3E630550,BEB06E18,3EDD2E84,3F25D654,BF706A30,BEDC96C4,BE935B24,BF9C36BB,BE8FD859,BE199F8E,BEA95380,BCD03A00,BF659EC4
3FB2CFA7,BF4B40F8,3CD3C580,BE60C11E,BFAD6025,3F8BBD32,BE798020,BF316054,BF3A9D34,BF8DF782,BF39E724,3F796B98,3F4FE658,3F0728E0,BFD40B32,BF4415A0,BEAC3AD8,BD475400,BE1958D0,3F93D5C2,BF5440EC,3F55CCE0,3F352B70,BEA76348,3F8C9A3F
BFA752F0,3DBE0D00,3F9C1921,3F659D20,3EFAAB18,3DF937B0,BF8503B0,3F51A2C0,BF868808,3DF81580,3FB14847,BE7D90B0,BFD2346C,3F2F89B4,BDCE179C,3F847122,BFE77CA2,3DA86190,3FB9573A,BE7CC980,BF4D760E,BDD8E8A0,3F27A744,BF8BAA69,3F9E7B01
BFE634BC,BF016AE0,3CE6EA00,BF467CF4,BF8B8058,BF1B52B4,3E055068,BE31BAE2,BF7B5D14,3E180890,BF1A37E0,BFA36302,BEB207C1,3EDB49F4,BFCA2B2E,3E7F3B50,3FCA007C,3E1D2780,3F27AFE8,3F0A9678,BEB33010,3FB7378E,BF2F98BC,BE72AC38,3FAE6A26
3EB665A0,BF04DA74,3E1CC8A0,BF355DF8,3FFE073A,3FA1930C,3F7EFDA0,BE6EB920,3F892CB2,BE53DD10,3FDB3782,BE204990,3F617CE0,BF9F7C48,3F9463BB,3F8CF8C5,3ED6B100,3DF647E0,3F356354,3F3FA1DC,BF22C4B2,3F5A2720,3EE4C108,3FD8922D,3F29D8D8
3FBEC529,BF91C966,BF43503C,3E42F930,3EE88DF8,BF3A06D8,BFCD80BC,BF9008BE,3D567500,3F1EF494,BF5E6EF6,3F28FDE0,BF17D050,3D666EE0,BF35BFFC,3F82C904,3F40E428,BF40C108,3F961349,BFB03756,3E6069D0,3F063AE0,BEFEECA8,3D1664C0,BE826C78
3E7E1C90,3F56BEFC,3E202BC0,BFB785BE,3F015F90,BF687CEC,3C9BE680,BF4EA0F8,3F6DFA48,BF462202,BF5D8690,BDD9269C,3F585A44,3F06F3C4,3F586124,BD8E6104,3F465814,BEE89DD0,3E6E9470,3F2258B8,3F907896,BF2F6D18,3F60FC38,3F963433,3F1CD268
BED965B8,BEA89168,BE3009B0,BEE8B817,BD246940,BEC9CFA8,BE4F7F00,BC1AAB00,BF9C0127,BF758FBC,3F54721C,BF80AB9B,BF9D8CC8,BF55DDA8,BEC96138,BF3BDF8C,BF025172,BF6E6AA4,3F5D0320,3ED0E154,3DADD3F0,BDE914A4,BEFA6E68,BF7AA0C0,BEE511E0
3EAB9450,BF2E2910,3F739370,3FB77A5A,3F578B5C,3F857C1F,3FF42DD8,3E527B90,BF15E544,BFB2781A,3F44DC9C,BF90E332,3FBE1D6E,BF4FFB58,3F4013F0,3E8848C0,3F4D9520,3E61AC30,3EA337B0,BEDB5C90,3D90ED90,3EE9F640,3F01DACA,BF849759,BEEDAC6F
BEE46A28,3FA79A98,BF398AE8,BF7106F2,BEBCA7C8,3F462FC4,3F19102C,BF24B740,BF276038,3FA307A3,3FB5FB84,BE983C48,BD040040,3D9AD2A0,BEDE7FD8,3FB941FC,3F4733BE,3E451BF0,BF1C3BFC,3FEEE875,3C83DB80,3F674000,BF59F858,3FDF8EB2,BFA6D2BA
3D707CC0,BF0047D4,3F31417C,3F83D861,3F433034,3F7F66E8,3F6BD640,3F57A9A4,3E598BB0,3EDAF488,3EA58C00,3E8A48D8,3F374DC0,BF4240C0,BFC52155,3F2D2520,3F94719B,3F401AB8,BFD55104,BEC846F0,BF4077C4,BEB7F620,3DE839E0,BED6CDB8,3DC36CA0
3F9AB40A,3F0CB5B0,BF1E8714,3F61C020,3F29D064,BE73ED60,3F14CA0C,3FDCEEF6,BEA34E20,BFF16300,BF84A90A,BF6E7C9C,BF6F8550,3EC8389C,BF744A50,3FE9729C,3F5AF384,BE3A34B0,BF97D007,BD8E66C0,3E3A8080,BF43C344,3F65C8F8,3FABD462,3FF97D95
BE9F7720,3FB45D57,3F6C94C8,BF8A25BA,BE0B3400,3F862473,BF5535AC,BDFA0F40,3F86C4AF,3F5523E8,3FFE542E,3D6B4DE0,BF73FC08,BF20FB22,3E0C0B78,BF6F7188,3EF6EF40,BEF44A90,BFE35A1D,3E07EBC0,BD84E580,BEFC31D1,3F5C1A68,3F221968,3FCA812F
BFE82D3A,BF696D3C,3F784748,BFB11E46,3F578910,3FC5DB16,BFFEBAE1,BF358054,BE9AEB88,BE4994E0,3D7D0AA0,3F350370,3FA638BA,3FF3AD0B,3E6AC358,3F2C9F4C,BFEED9BA,3D921140,BF8A0C19,3EBAD468,3ECC16E8,BECD88F0,BF94979B,3E824198,BFCDD37C
BEC79E28,BF7BCD04,BF40BEB4,3EF06268,3F4087A0,BE0677B0,BF1BED00,BF70DFBC,3F65E928,3F751610,3FCCC070,BF75D1DC,BF0FE2A8,BF8C6789,3F22E374,BCDB0290,BFABD798,3F8148CD,BEE79624,3F1A1DE4,3F2AC1E8,3F4C300C,BF484A90,3F764F70,BF25D168
3E5917A0,3F3C310C,3FD07963,BF726334,3F102CE8,BEAE6238,BF5658D8,BEBA8138,3F62CF68,3F9EC4E1,3F535E0C,3FD7ABC4,3EEEF364,BEA39498,3CBAF740,3E40F570,BEE1FCBC,BF346E20,3F13E230,3EA2F464,3E919B00,3FAE37FB,3FC63372,BF47D656,BF2560CC
3F835C36,BF40BC70,3F879984,BF17A50C,BFD9DBFA,3E8481C8,BEC3FA00,BF5BDB5C,BF18651C,3E8C0510,BF204DEC,3F098600,3F7F96F8,3F65BA48,BF0844B0,BD91F310,3ED74AC8,3E9BFC7C,BF7B9DB0,3E0BDB70,BF05F9C8,BFB4BA00,BF3FD64C,BF2A8794,3FF62AB4
BFAA1B12,BECAC4A0,3FADB043,BE8C6130,BFB10671,BF3BE3B0,3FCC2AA5,3E2C8760,3FCFA3A5,BDE95910,3F8CAD87,3F36503C,3FA61876,3F6BBA58,BFD41EE8,3FB1BE5A,3F3EDA20,BF6CA6D4,3D805BE0,BED5D3F8,3FCEE355,3F3F5516,BEA3584F,BF48B378,BEFE8B98
3EC6AEA0,BF616DC4,3D9BDE40,3F62F8B8,BE770E00,3DD4AE00,3C9836C0,BFABA8C7,3F6B3278,3EE94FC0,3EC99C30,BF332938,BEEB01D8,3DF41C70,BFF54D60,BF378DD8,BFE6AE44,BF0B4B88,3F8C70F0,BF313508,3FD7C77D,3F42859A,3FA88B0A,BF6D5CE0,BE10EAC0
BF811A5C,3F9F5DDC,3F87701A,3F8D60B6,BF89349E,3FC1D675,BE66E8C8,BF0323AC,BEBA078C,BD0AF338,BE4F74A0,3EDE52B0,BFE7ADBE,3F718DD0,BF2DB630,BFD348CD,3F998FF3,3F59E7C8,3F6D8B70,3E2CC310,3F86C2B0,3DEE9A40,BF1AAA14,BEE0C230,3F2A2108
3FB35A59,3EF708E8,BEDF6150,BF9BA228,BF729F34,3F4F723A,3F6E64D8,3DA05B60,3FB7A6AB,BFCB3B7E,3F950AC3,BE506A20,BFB3F24A,3F2043B8,3E950270,3EF772B8,3FD43D30,3EFB2CE0,BD52E108,3F9431DA,3FABE43A,3F6C1790,3ED151C8,3F859DBC,3E33A9E0
3F34FB50,3F6AE890,BED2F5A0,3F432234,3F91473F,3FC21D10,BF609230,3FD0CF34,BE593890,BEDDBFB0,3FB76C04,BF517E42,3F69A46C,BE9A86D0,3E9E4CC8,3CEAB980,BF8B3B34,BF5C1C78,3F14B354,BE91C1A0,BF5A06A8,3E5F9010,BF530794,BEF97410,3F0588DC
3F19FAFA,BF592694,BEBC5698,BF28BA58,3E8BFF10,3EBEC6FC,3F1CA514,3E14A230,BF7A93DC,BF385DC4,3F6BB8D8,3F713210,3FD4F4CD,3F85A9A6,BF2C9964,BD381B08,3ECE8268,BF9DED1B,3FD5BBF1,3FB78D82,3ED889A0,BEE60C31,BE49FE6E,BEB14DD0,3DB7A030
BFBE5732,BF5D2028,BF3A29B4,3F90CA23,3F9D6682,3D30A300,BF45A4D6,3E8F9990,3B842E00,BEC0BC18,BFFC48C5,BFD4286C,BFAA3931,3F5859E0,BF55F430,BDA6F69C,3FD38CA8,3F5D4278,3ED19A60,3ED8A210,3CC07580,BF306538,3F8D6831,3C22C600,3E79DD20
BF786984,BFA2D4D0,BF8F9E13,3EEC9318,3F6665EA,BF1F91C6,3E895548,BFAFDEC9,BE959E17,3F79E590,3F820BF3,3EBA14A0,BE8D8778,3E6EF1E8,BE177010,BEA70C20,BEA4C61C,3FC24215,BF67A654,3EF978AC,BF38EB28,3FFCB1BB,3E832AF8,BE278050,3F23543C
BEFB6E50,3F290E20,BF6D4DE8,3F80CCE0,3EF26510,BEBEDA19,BF93AF7B,3CD39780,3FB68E83,3FBA1459,3F7C8908,BF9A888E,BF870D3E,3FDB78FE,3FBD57F5,3FF3460B,BE60FC90,3F01EC84,BF38B518,3FE02408,3EED6E60,BDF87B9C,3E614FF0,BEE86869,BF8A86D5
3E13CAE0,3E3449A0,3F98389E,3F0992C0,3EC9E4D0,BCEFEE80,3FB73923,BE38A980,BDBD7B20,3F4E4908,BD864060,BF3F6B4C,BE49B220,BF0D9646,3F39FF4C,3F57D8C8,BFC6DABE,BFFA8B00,3F9AE1ED,BFDE3812,3ED5E940,3FA2AF84,BF4A2714,3FA9208F,BFACA2FE
BFDEFB66,BF9B2D93,3F549482,3FB7D652,BF3E1458,3EF57A48,3FE50D52,3C6DA280,3EFC86A0,BF442884,BF1FEAA0,3F169378,3E687758,3F8300B6,3E600418,3E8B8754,BEE86B98,3E1CA990,3F809211,3F7C79D8,3F6CC290,3F43CD48,BDF19D60,3F83796E,BE834758
BFFC3B1A,BE39E5F0,BFAC92CE,BEE10118,BFA35C3A,3FBD1619,BE7F5A00,BEB35700,BF405BDC,BED5DC18,3FB34E2A,3D36BA40,3FAF3793,BF16FDE4,3F9504F0,3F6FD680,3C2F2800,BFA9A26F,BFA31942,3BAEF600,3FD40BDA,3F90E8BD,3C3C3200,BF2C5D10,3F666040
BF3FF8DE,3F34EA94,BE9F6628,BFD7D1C2,BE417890,BF698528,BF2B8EFC,BEDF5250,3EB1CBE0,BEB5DBD8,BEEF4390,3EADB9C0,3E096E60,BDE93C44,3FBFE998,BFC975DC,BFC23808,BFAB53F1,BF72180C,3DECE520,BF831590,3F4E527C,BE92A818,BE981DD8,BE200478
BE1054E0,BF2B0988,BFC39784,BF00EB44,3CA39780,3F1D6F2C,BE15EFDE,3F1B5C4C,3F026300,3EF95F88,3E6BA120,3FE78960,BF1460B4,BD78C400,3D769F40,3EBC7964,3EEECB70,BFE3122B,BE6AEC80,3EB38B28,B9787800,BFD0E13A,BEABBA77,3EA57118,3EFF0E38
BE27F720,BD83663C,3FC58475,BDA634A4,3EAB9CB4,BD28D2F8,3FB6BA3E,BEE5A1A0,3ED24538,3E1D7458,BDA3F3E0,BDACC920,BE5CC010,3E49BFA0,BD929900,BF043980,BF3C4388,BF0597B8,BF6AD458,3FDECC97,3F901E56,3F82012F,BF821479,3E85D398,3FA67288
BF937800,BF4D13A8,3F409750,BF16D5A2,BFE0DCEA,3F90D1DC,3F9C3834,BF8F74FF,BEBD34B8,BF1660E0,BF68A814,BDE23BC0,3F429F20,BFE26420,3F207E98,3F67F19A,3F1119A4,BF03F838,3F9C706E,3DCA5B80,BA6ECE00,3EB99718,3EF62CA0,BF2B09EC,BF54E260
3F6EC2C8,BE908BF0,3F030B40,BF81556A,3E9AD068,3F05ACFC,3DD2C660,BDC95C90,3CDEF980,3F6A23B8,3F30AFD4,BF0C8A00,BF3B619C,BE773D08,3F8242B6,BF30D100,3FBAE659,3F1684F4,3FED3AF0,BE10DBA0,3EFD3A50,3F78CAD8,BFD4BA42,3F7C3D68,3F3BD2D8
