c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25
0x3f748c68+0x3ece27a0j,0xbf97976a+0x3f3c5d80j,0xbf361280+0xbfad5ed4j,0xbf2e2bde+0x3f1f3d00j,0xbe8486a0+0xbf7e4a8cj,0x3ee3f310+0xbf952ed7j,0x3f61dcb0+0xbd0efec0j,0x3bcda200+0xbf918eb2j,0xbfd966c0+0x3ebff358j,0x3f519094+0xbf03a104j,0x3fc3a804+0xbf593f00j,0x3f8fd82d+0x3d3e9bc0j,0x3f20cc22+0x3e8642f0j,0xbf8db47e+0xbefe2438j,0x3e4ad0b0+0xbf48e46cj,0xbf5a2d0a+0x3f1c2784j,0xbfe0a29a+0xbfd2e52aj,0x3fb79f98+0x3e2aadf0j,0xbf7b2f34+0xbe2adb90j,0x3e1860a0+0xbf68482cj,0xbe818fb0+0x3e768e38j,0xbf7f7cf0+0x3ee71520j,0x3fd0942d+0xbd6164c0j,0xbf180c00+0xbb95b400j,0xbe4e0200+0x3f026b5cj
0x3f619888+0x3f665948j,0xbfbe7583+0x3bf2f800j,0xbfa8f58c+0xbf02d3d4j,0x3ee9c928+0xbf29f6e8j,0x3d8937a0+0x3eb59570j,0x3f9342fa+0xbf38aeb4j,0x3f26d824+0x3eba80e0j,0x3ead3788+0xbe77ad90j,0xbec0a220+0x3fd41ea4j,0x3f108a00+0xbd7e5540j,0x3e9b23b8+0x3e9e5240j,0xbffd2a2a+0x3f0bde9aj,0xbf4c8900+0xbed475c1j,0x3e6fc270+0x3f8835d4j,0x3dee53b0+0x3f88b223j,0x3f8fc573+0xbdd67260j,0xbeea4e98+0xbfc10923j,0xbc8ad880+0x3dccd0e0j,0xbf07e950+0x3f365d44j,0x3dcac260+0x3ec526ecj,0x3e143118+0xbfef7decj,0xbf2b65a8+0xbe160410j,0xbf0160cc+0x3f7e9f10j,0xbf7af8f4+0xbf875256j,0x3ebbd880+0x3fc2c1ffj
0x3f59be6c+0xbea54f54j,0xbfb07ca5+0x3f4b51e0j,0x3fd0e50d+0xbe05f970j,0xbf4f808c+0xbfd12f86j,0xbfba5ba8+0x3efeded8j,0x3fdd3f1e+0x3fd00899j,0x3fb2d498+0x3e8f8df0j,0x3cc4e380+0x3fd59447j,0xbe192ea0+0xbed91dd8j,0xbfabeeae+0xbee69118j,0x3ff15ebb+0xbf10f110j,0xbe717c90+0xbdebdf20j,0x3fe37b2b+0xbf8f9d2ej,0xbf570c2c+0x3f9c6dcej,0x3f3851f8+0xbfba203aj,0xbde31a40+0x3fdfe670j,0xbfa96ad0+0x3d505ac0j,0x3e8ed8f0+0x3ea419a0j,0xbe7837a0+0xbf6a56f0j,0x3f862bcf+0xbf36b75cj,0xbf912de0+0x3ecf7850j,0x3f0a47fc+0xbe9aae10j,0xbe8e67a8+0xbfb03782j,0x3f517150+0x3fbd4decj,0xbf54bb40+0x3f674028j
0x3e6fb130+0xbd465c78j,0xbf89dc93+0x3f5e0094j,0xbf1a6fe8+0x3ea48738j,0xbed1f840+0xbeca42e8j,0xbf88cff0+0x3f88f7f8j,0x3eb3d1d8+0x3f963c30j,0x3eb70ac0+0x3f129a84j,0x3fccedc4+0xbf5b7754j,0x3f8d92e1+0x3f8ca09dj,0xbe0e6d00+0xbf0e7e1cj,0xbf2270de+0xbf360570j,0xbfc3ea01+0xbe02a5e0j,0x3f2cbc24+0xbe92e6e9j,0xbdd267c0+0x3f897a48j,0xbfae7079+0x3f866bffj,0x3f83376c+0xbe77f7f0j,0xbebc7a48+0x3f5101ecj,0xbe19544e+0x3f3fdd30j,0xbf47db5e+0x3f5f82b2j,0xbf3eb2ec+0xbf239848j,0x3f1efef4+0x3f46e5ccj,0xbf46bda4+0xbfbb1a0cj,0xbd3acb40+0xbe1fb970j,0x3e8db8e0+0x3fa3bf11j,0xbf5d64fc+0xbf6607d0j
0xbff2cf31+0xbfd37646j,0xbf017f84+0x3f01103aj,0x3feafc8e+0x3f77b920j,0xbe94be28+0xbf9357e2j,0x3f3e9808+0x3eedd890j,0xbdf21d80+0x3f1e8cc4j,0x3f94e965+0xbde7dec0j,0x3e04a660+0x3e14d6d0j,0xbe8e0a50+0x3f9690bdj,0x3fa7cb4c+0x3f551034j,0xbdeebbe0+0xbeb2ca78j,0x3ecb2c30+0x3fa2105fj,0xbf088a34+0xbfccee20j,0xbf8e0f88+0x3f5af95cj,0x3db72840+0x3e3ed000j,0xbf11843c+0xbec479afj,0xbfa6acfc+0x3f863258j,0x3f8de705+0x3f71f268j,0xbf6c26b4+0x3f9e3fe7j,0xbf2defcc+0x3c387d00j,0x3f42a0b4+0xbf0404f0j,0x3e8fd2f0+0xbe1efe60j,0x3f94a7ef+0xbd0a6580j,0x3f0f29fc+0x3f8094daj,0xbf787358+0x3f845330j
0xbff3298d+0xbfd260aej,0x3e3ee8e0+0xbf727798j,0x3ff9a8b1+0x3f365328j,0x3fa6da55+0x3f7c8f68j,0x3d30f1c0+0x3f1ddae4j,0x3e15af70+0x3f3297c8j,0x3f1adc5c+0x3f9bcfd3j,0x3da39ca0+0xbf15fe64j,0x3f520534+0x3f2f4db8j,0xbe3e2020+0x3bde4a00j,0x3f3abaf8+0x3e97b560j,0xbfda5e76+0x3fa97066j,0xbfa70360+0xbf12ce28j,0xbf117920+0xbec8c12fj,0x3f1430d8+0x3fddf84dj,0x3f12e6d0+0x3fa53e5bj,0xbe561be0+0xbe6b9590j,0x3ece74b8+0xbf7ebcd8j,0x3f9d11d2+0x3ebed9c8j,0x3ed1b898+0xbe69d838j,0xbf255878+0xbe4fe7e8j,0x3febb8a0+0x3fbccd83j,0x3ff342ca+0xbfbbe4e0j,0x3d8a9b20+0xbf8233dej,0x3eb99e90+0x3f7a4008j
0xbf8876b7+0xbdb58d80j,0x3f735ce8+0xbda17d20j,0x3e26b860+0x3d2a4880j,0x3f957af8+0x3e689250j,0x3f86c5ff+0x3f985e01j,0xbe921b08+0xbe81daecj,0x3ef155f8+0x3e90c4a8j,0x3f9cb2e1+0x3f18c382j,0x3fe9ec7e+0xbc34ac80j,0x3f07ae3c+0xbe914da8j,0x3eac9418+0xbce0d290j,0x3da0bb20+0x3f2456a8j,0x3f9daa81+0xbf7a4880j,0xbf288220+0x3fbb8755j,0xbed62320+0x3f83a87fj,0x3f671848+0x3d721940j,0xbfb5ff24+0x3f966f84j,0xbf0ab950+0xbf28d2d8j,0xbe8aba70+0x3f6848e0j,0xbf723e4c+0x3f145c4cj,0x3f0a5ef4+0x3ee28cf0j,0x3d71cb40+0xbec6b6a0j,0x3ed18598+0xbe33a338j,0x3ea757e8+0xbfa284bej,0xbeb33750+0xbf61fd44j
0x3e1f4368+0x3e87e6d8j,0xbf1ad3bc+0xbf5b9688j,0xbea98417+0x3f155400j,0xbffd9a0f+0xbea95e28j,0x3ba74b00+0x3f806368j,0xbf3c5c68+0x3e077530j,0x3d0f0200+0xbe33f708j,0xbf014d00+0x3f8d11dcj,0x3e6de6e8+0xbf445aa0j,0x3fa1ba84+0x3f6dd888j,0xbe0cfc02+0xbfe4f296j,0x3e09d530+0xbfa8f8efj,0x3eb0ce10+0x3f91c422j,0x3f8e081e+0x3dc8eb40j,0xbde40060+0xbeb6a130j,0x3f0adcd6+0x3f1cb538j,0xbccd3480+0xbf82664aj,0x3f6623c8+0xbf4e4298j,0x3f521c78+0x3fc11354j,0x3ee2a548+0x3e81b3e8j,0x3d8ce0e0+0x3da128c0j,0x3ef55df0+0xbf837060j,0xbf7b5534+0x3f75fc50j,0xbee948a0+0x3dbe4360j,0x3fffed1e+0x3f8076f0j
0xbeecfb48+0xbf0ec590j,0xbf393ffc+0x3e99b228j,0xbf98b5ef+0x3ed4bc10j,0xbc371000+0xbfa2e00cj,0xbf922734+0x3fe0add9j,0x3faf3ca7+0xbfafc27bj,0x3fdac396+0x3ffd969aj,0xbf4fbcd8+0x3f8f01daj,0xbff06a00+0xbf963102j,0xbecf04e8+0xbdbf9864j,0x3cb30380+0xbf0f3300j,0xbc5c4700+0x3f2f1504j,0xbf893af6+0x3f954f56j,0x3dd20070+0x3f7b4e70j,0x3f1c508e+0xbf373670j,0xbe807aa0+0xbfd5c74cj,0x3f4d9a80+0xbf24f0a0j,0x3f6b36f8+0xbf153d24j,0xbf86be7f+0xbf7e5f28j,0x3ecd3668+0x3e988750j,0x3f823e55+0xbe7a5880j,0xbfa6e7bf+0x3d2e8580j,0x3f2ab714+0xbfb86f0fj,0xbf4c7148+0x3f87ce37j,0x3efe9910+0xbf687188j
0xbf7a7938+0x3f529e14j,0xbf80fb50+0xbf531f20j,0x3faf52f1+0xbfae4a09j,0x3f5be758+0x3fd7c060j,0xbf2d82c0+0xbef279ccj,0x3df644d0+0xbef5d800j,0x3f7010b8+0xbe9ba328j,0xbe19c42e+0xbf179d40j,0x3f06946c+0xbe8425f0j,0x3f2972e2+0xbf0f5214j,0xbe1187b0+0x3f4fee9cj,0x3ee5bc60+0x3e2e2480j,0x3f8e6be5+0x3fb26e6cj,0x3ea0c840+0x3f140fb4j,0xbf9a7d8a+0x3fb07dbaj,0x3fc09579+0xbddc42a0j,0xbdda5c40+0xbfe3b39ej,0xbfcdbe20+0x3ed25c64j,0xbf03e594+0xbe9a42d0j,0x3f587874+0xbf24223cj,0xbf7bb2b4+0x3dc191e0j,0x3e270320+0xbf941f91j,0xbf93b072+0x3e6b7390j,0x3f93ebe3+0x3e22d570j,0xbf5bfa68+0x3fac6c11j
0x3f7eeea0+0xbe8035e8j,0xbec73f88+0xbedde4c0j,0x3f0c10f4+0xbe3eb720j,0xbf3b5554+0xbe858ea0j,0xbfe60485+0x3f45a57cj,0xbf8e51ae+0xbe91fa1cj,0xbf9de661+0x3ecf3700j,0x3fe43614+0x3efc7158j,0x3fa4a67c+0xbfb789c4j,0x3fe04245+0x3e578858j,0x3f0d5738+0x3f777c58j,0x3eb889ec+0x3d07e960j,0x3f8a7c77+0xbf7109ccj,0xbd369ac0+0xbdbc4d40j,0xbfa69704+0x3f2f8890j,0x3e32c820+0x3e951c08j,0x3f1daf00+0x3f1e2658j,0x3d10d840+0x3f066518j,0x3c2a5380+0x3fd10acbj,0xbe4a69f0+0x3f690134j,0xbef45c2c+0xbef3f088j,0xbecb9f70+0x3eb716f8j,0xbf6bf4ec+0xbe2bd1e2j,0xbfb8589a+0xbfa2c870j,0xbf905544+0x3f212890j
0x3e9b0320+0x3e8f7cb0j,0x3f8370e3+0x3f266474j,0x3fa35246+0xbeb55078j,0x3f06d1f4+0xbe50c548j,0xbf0efad4+0x3f8f9012j,0x3e867b90+0x3eed7118j,0xbda7c760+0x3f0f6198j,0x3f0eb30c+0xbf960fc1j,0x3fc9aada+0x3fb7b23aj,0xbf23bd5a+0x3f10f0e4j,0xbf3088e0+0xbfb61928j,0xbff4e0e3+0x3f4c98e0j,0xbf07f350+0x3d9a7520j,0xbf593e1c+0x3e281d80j,0x3f86a7a5+0xbfaada12j,0x3fbf6e62+0xbf939754j,0x3f064de8+0xbf6c56b0j,0xbe6e3a40+0x3f158dfcj,0xbccb8e80+0xbd7fb140j,0xbfaa028a+0x3c885f40j,0x3fe28053+0xbcd49d10j,0x3f488f74+0x3fec49ecj,0xbd8378dc+0x3d213f40j,0xbf36cf20+0xbe392160j,0x3f2b38e8+0x3f12f87cj
0x3f4b6508+0xbf5262d8j,0x3fb173d3+0xbe488130j,0x3f5bff74+0x3ee6c6a0j,0x3ece9340+0x3fed38a4j,0x3e89b018+0xbf275682j,0x3c66b400+0x3f928ffaj,0x3db08280+0xbdcf55c0j,0xbe58f580+0xbe0343f0j,0x3f2aec30+0xbf15884cj,0x3f33a948+0xbf995357j,0xbe59d470+0xbe590830j,0x3f560dbc+0x3fff9e71j,0xbfea9ea3+0x3fa92bd2j,0xbfbfcc2c+0xbd3f8d40j,0x3fb116af+0x3dd751a0j,0xbe92b88f+0xbe78cad0j,0xbf6ce240+0xbfb6586aj,0xbf1e239c+0x3e4825a8j,0x3f778320+0xbe994aa8j,0x3fce6ffb+0x3fe755e8j,0x3e3f5780+0x3f3b1a94j,0x3f1c1c64+0xbfd94857j,0xbedd3030+0xbf17b5bcj,0xbfb598ca+0xbe14b330j,0x3e8754f8+0xbfbc6608j
0xbf1544d0+0x3f2e7d90j,0xbf5431e2+0x3cf0b240j,0x3ea2aee0+0xbe46e320j,0x3fe99e0b+0x3f12345cj,0xbf22e3e4+0xbf7fd1acj,0xbe0b7e40+0x3f5f37c0j,0xbdbb8120+0x3f242478j,0x3fce77bd+0xbf3cc4b0j,0xbd439880+0xbf20faf8j,0x3e55a760+0x3f5dbf70j,0x3f22dca8+0x3ff2d25dj,0x3ff13212+0x3ea11690j,0xbf0bfcc4+0xbc219e00j,0xbf444098+0xbf2afb38j,0x3cb1d180+0x3f3a45b8j,0x3d870640+0xbf85df44j,0x3f87950f+0xbf024450j,0x3f06e478+0xbe673580j,0x3ed81ee4+0x3f8c7e66j,0x3fab25f8+0xbf638e08j,0xbf8f41a8+0xbd857d5cj,0xbfa86569+0xbf964d49j,0xbefd5b08+0x3f3a99a0j,0xbfc95604+0xbeeba248j,0x3deabca0+0x3ec4a328j
0xbed420cf+0xbf099514j,0xbeadde38+0x3f6635a8j,0xbea630a7+0x3fb06557j,0x3d4397c0+0xbf231194j,0xbf668f10+0x3eb603d0j,0x3fa13e9b+0xbefa4178j,0xbeaca148+0x3f8e665ej,0xbca63b00+0xbf6a17d0j,0x3f8757d4+0x3f0ddf2cj,0xbfada332+0x3f856e40j,0xbf3878a2+0x3f0ac23cj,0x3ce549c0+0x3edf6178j,0xbf18951c+0xbf89eebcj,0xbf6c3af4+0x3fbf05aej,0xbfd89524+0xbe7bae40j,0x3f384af0+0x3e382088j,0x3d04fc40+0xbf57f3bcj,0x3e939358+0x3f5b584cj,0x3fb80d37+0x3f337848j,0xbee84eb7+0xbf0f9d34j,0x3b4a9e00+0x3f041040j,0x3eed42e8+0x3e79dde0j,0xbf8d46c8+0x3f04a454j,0xbe940a64+0xbe36ac10j,0xbf4c97b0+0x3c168500j
0xbfaa4a53+0xbfb09f3ej,0xbf3372f4+0xbe77885ej,0x3ea2b08c+0x3f94ecd3j,0x3f84d60c+0x3d189a40j,0x3f3b8f48+0xbf85b064j,0x3f41e998+0xbeed0808j,0x3f935f2c+0x3ef0ebe8j,0xbf778b7c+0x3ca66180j,0xbece35c1+0x3f6152eej,0x3f9fc108+0x3fc4b32ej,0x3e635498+0xbedb79bfj,0xbfc113bd+0xbe9e7ef8j,0x3eb13080+0xbf801402j,0x3f581adc+0xbe41d4bej,0x3f89b462+0x3eb6a5e8j,0xbf8be1a6+0x3f9c44d1j,0x3f00ad74+0x3ee1fe68j,0xbf0db948+0xbebbbc60j,0xbf107088+0xbf150e78j,0xbdb9f304+0x3fb537abj,0x3fad8149+0xbf1b8498j,0x3f670a50+0xbf2982a8j,0xbe261e40+0xbea87dc1j,0x3fc9c4e5+0xbdbd6fd0j,0x3e655fc0+0x3eae3b50j
0x3f94e4c9+0x3de31000j,0x3f9d95d3+0xbf6e2354j,0xbdd85cc0+0xbf565364j,0xbf84fb95+0x3f4a43dcj,0xbe5344d0+0xbe75b4b2j,0x3fc2b932+0x3b8c6d00j,0x3d87c9a0+0xbcbdc380j,0xbf781e0c+0xbfdd1992j,0xbf5f258c+0xbf4a72c4j,0xbf1fc094+0x3e011790j,0x3fbc1d06+0xbd835f50j,0xbf2de620+0x3eeeab58j,0xbfff49d1+0xbe04db32j,0xbf281050+0x3dd0a1f0j,0x3f87bed1+0xbf466a70j,0x3c5bb980+0xbed82f08j,0x3f809253+0xbf0cae20j,0x3fee00eb+0xbf5427a0j,0x3dfbb5c0+0x3f3435d4j,0xbf37bb94+0x3cea3d00j,0xbf127cbc+0x3e47dee0j,0xbd3ea0c0+0x3f8fd7a7j,0xbef25b61+0x3fc507c0j,0x3f83494e+0x3fff4270j,0xbe6d4420+0xbe5c1c00j
0x3f32f8f0+0x3dd62280j,0xbef5ace4+0xbefba1f0j,0x3e71b770+0x3f5b94a8j,0x3f13b28c+0xbf805b35j,0x3fb4bed4+0x3d1243a0j,0x3d3daba0+0x3eb76c20j,0xbe90e6a8+0x3e0c7630j,0x3f30c1e4+0x3d3f9f80j,0xbe22a130+0xbfa12732j,0x3f2d6cf0+0xbfa58115j,0xbf8aff4f+0xbf2efe50j,0x3ef83418+0x3f4bc3f8j,0x3fca327b+0x3d1ea900j,0x3f1dda8c+0x3fc371f4j,0xbf1a2514+0xbe90d530j,0xbf8ba9b7+0xbe627f20j,0x3e7aaf90+0x3fd9e00fj,0x3fa27ecb+0xbf289448j,0x3ec8a020+0x3e2dda28j,0xbff26edd+0xbfd41df7j,0x3f284118+0xbec9e064j,0x3f40eeea+0x3ffea483j,0x3f46d254+0x3f83a44aj,0xbdcbe5c0+0xbf308a90j,0x3ec67ea8+0xbfdcbd50j
0xbe54a750+0xbfa33f72j,0xbf8a369f+0xbf94f580j,0x3fb7712e+0xbea39c49j,0x3f987e21+0x3f044fc0j,0x3fa8e4be+0xbf6b8ce4j,0xbfa8c280+0x3f7638b4j,0xbf6c07e0+0x3ef57bc8j,0xbedd39e0+0x3fa8e0b0j,0xbf9ba7ca+0x3f26860ej,0x3f8727a4+0xbf244a9cj,0xbfea8845+0xbf89d7f4j,0x3f2ee7a0+0xbf6bea28j,0xbf2e9344+0x3f815a15j,0x3f632428+0xbf73a10cj,0x3f144b36+0x3f9ae6daj,0x3f6bd4f8+0xbf9efb45j,0x3fbd7bde+0xbf08e88cj,0x3f7f2598+0x3d831c50j,0xbe942ba1+0x3f6bf278j,0x3f570ab8+0xbed3c410j,0x3f8874f8+0xbee57658j,0xbf09469c+0xbfabbd27j,0xbd1985a0+0x3f154b4cj,0xbea48ad8+0xbed6ea78j,0xbf488574+0x3f9b154fj
0xbfaed24d+0xbec29c60j,0xbfc9ef36+0xbe906d81j,0xbf7d1240+0xbfb4a536j,0x3fb10452+0x3e62dc80j,0xbee05b70+0x3ebff840j,0xbee7e268+0x3fce4ff9j,0x3dd84580+0xbfa03777j,0xbe772010+0xbee92b70j,0xbde16a60+0xbf74ba68j,0xbf71ca04+0xbfa00a7bj,0xbf4b4f40+0xbf3a029cj,0x3d21b480+0x3e30a6d0j,0xbf2102a0+0x3e900610j,0x3f37b0c0+0xbf5cbaecj,0xbf4ceedc+0xbd14e4c0j,0xbf89ab18+0x3ea205c8j,0xbeb852e8+0xbea79db8j,0xbf3b1dc8+0x3d25c4c0j,0x3e877570+0x3e1d5300j,0xbe827d39+0x3f8cb8c6j,0x3faf1d73+0x3e267b90j,0x3f42bde6+0x3f30b40ej,0xbf0df6ec+0x3fc4c631j,0x3fa891d3+0x3ebcac80j,0x3d082880+0x3fec85f8j
0x3d55b2c0+0x3ea43ff0j,0xbf7fe07c+0x3dab4160j,0x3e9dfc48+0xbf73e480j,0x3f4d0704+0xbdce44c0j,0xbf880fa1+0x3fcb9991j,0x3dc71940+0xbf705e98j,0x3f8f35d0+0x3e9c1d58j,0x3e518680+0x3f0f5b98j,0x3f78dd68+0x3ed4b370j,0x3f90a90d+0xbf82f5c2j,0xbee0d968+0xbf28fbb0j,0xbef46cd8+0xbe0d1850j,0x3f3314d2+0x3f2d35ecj,0x3ff6ee38+0xbec82411j,0x3eb9f240+0x3cb88400j,0xbebf8017+0x3f27fb02j,0xbe624240+0xbeb9ea18j,0xbf3ecdf4+0xbf2cd6f4j,0x3e806b28+0xbf548eecj,0x3f3c7b1c+0xbf19f830j,0xbfd4b148+0x3f9e6907j,0x3ef5a5c8+0x3e200978j,0xbedfdd18+0x3f00aa84j,0x3ec617f0+0xbebe0e18j,0xbe4164c0+0x3f7bc560j
0xbf8aa901+0xbf5aa61ej,0xbf6ce924+0x3fc3d6dbj,0x3ea87628+0x3f19ac44j,0x3f91d13b+0xbf3c5d5cj,0xbe9f0be1+0xbf941be4j,0x3f719a70+0xbf1b5af2j,0xbf90cba7+0x3fe7d0d9j,0xbfa98cfe+0x3ea6a570j,0xbee9b800+0xbeeecb8fj,0x3d8241a0+0x3fa080e1j,0xbf2875f8+0xbe82c348j,0xbfbe6ed2+0x3d0714c0j,0xbf81282f+0x3f7fe2a0j,0xbe36ed4e+0x3f73a900j,0xbf1da9d8+0x3f23b548j,0xbf0ff314+0x3eddcaa4j,0x3f02802c+0x3efb1f08j,0xbdef23c0+0x3f21ebbcj,0x3f8332f1+0xbfe88341j,0x3fbdf261+0xbd4673c8j,0xbec34a68+0xbf7dbc84j,0xbf433864+0xbf8453c1j,0xbec227df+0x3fa141a9j,0xbe762f80+0xbfb93a1fj,0xbf1a4a8c+0xbfd0ebe6j
0xbfae450e+0xbf30fe2cj,0xbfc3f5ea+0xbfc56c8aj,0x3ff93987+0xbc6d0100j,0x3d9c2bc0+0xbdab9440j,0xbc1a8280+0xbeca6080j,0xbf8b4d39+0x3fa68813j,0xbfa99545+0xbf9208a7j,0x3f0ef550+0xbf1d9400j,0xbf030e08+0xbd5577a0j,0xbfc91a70+0x3f578340j,0xbf978a6c+0xbf4809dcj,0x3e83a150+0xbf9bbc16j,0xbed52de8+0xbfa89ca2j,0x3f7bf850+0xbf4e3c7cj,0xbe84efb0+0xbf3ef050j,0x3ff932e2+0x3fc518fbj,0x3f24034a+0xbf37a0f8j,0xbfb394e8+0x3e910518j,0x3f593250+0xbf0a1d44j,0x3fba6c4e+0xbf24b53ej,0x3f938874+0x3f38387cj,0xbd50fe40+0x3fe7b2bbj,0x3f0930e4+0xbf8e76bcj,0xbf4f41fe+0x3e84e218j,0x3e0b8590+0xbff4418aj
0x3f88bc6e+0xbe820738j,0xbe2c5582+0xbed6e240j,0x3e963030+0x3e04c560j,0x3fce5f86+0x3db8e160j,0xbe1cb2e0+0x3ec86088j,0xbde714fc+0xbe90c157j,0xbff1471e+0xbf3ac76aj,0x3f9b74d9+0x3f05269cj,0xbf0e6920+0x3f8ebdbej,0xbe8cc6e0+0x3f3c5508j,0x3ec8c2d0+0x3e9893f4j,0xbf47bd00+0x3fbc13aej,0xbfce89b4+0xbdaa0b00j,0x3ec72eb8+0x3f63dc50j,0x3e9b1de4+0x3fb8eaddj,0x3ef615e8+0x3fcc17e7j,0xbe760480+0xbf2f618cj,0xbfe304ef+0x3f20c18cj,0xbeb735d7+0x3e0e2e70j,0x3e8d3ad8+0x3e567548j,0xbf18bfe8+0x3fc2819cj,0xbec11cdf+0x3f933e65j,0xbff6ec2a+0x3e687c80j,0xbfaaf188+0x3fa25ed2j,0x3ead0790+0x3ffa3d60j
0x3f9a3f18+0xbd881080j,0x3fded22d+0x3c650d00j,0x3f5998c8+0x3eb3f9c8j,0x3fb93887+0xbf8330b6j,0x3fbc43ac+0x3f853b63j,0xbf821b34+0x3f95f28cj,0xbfb79b26+0xbfc42f6cj,0x3f3c572c+0xbf470e64j,0xbfae2059+0x3f34c0d0j,0xbb94d100+0x3cc45b80j,0xbe9d9200+0xbf391616j,0x3ef7aff0+0xbff60ef3j,0x3f5932f6+0xbe9e8b30j,0xbf95b3fb+0xbf4d07a4j,0xbfc61c91+0x3f3241ccj,0xbe34f17e+0xbffe3382j,0xbef7ebc8+0x3ebe5138j,0x3eea6d00+0xbfb7ec32j,0xbfb8c976+0x3fc9e3b4j,0xbec4e5f7+0x3e6befe0j,0xbe473570+0x3f3679bcj,0x3ded2380+0xbf519014j,0xbf497f5c+0x3f67c198j,0x3fbfd348+0x3e7fca70j,0x3f703478+0xbdbcc580j
0x3f258468+0x3e2a4aa0j,0x3f9b7502+0xbd1fa5e0j,0xbfd9d808+0x3ea39b90j,0x3d9ccaa0+0xbf77a31cj,0x3fdd177f+0xbef71518j,0xbf0df728+0x3f2a56a0j,0x3f009ac4+0xbb2f9400j,0x3d25a240+0x3faed2d5j,0x3ee4e9f8+0x3fd162dcj,0xbf9ab50c+0xbcdefd80j,0x3e385570+0xbf28fc50j,0x3eecc5d0+0x3f02dd5cj,0xbfeaae1c+0x3f309d00j,0x3fb87480+0x3cc97500j,0xbe9613e9+0xbf955cf7j,0x3f11f1ac+0xbfee95ecj,0x3ecbcaf8+0xbea8fba8j,0x3dc798f0+0x3e4c5e40j,0x3f870546+0x3e4adb98j,0x3c61eb00+0x3f8bf5b3j,0xbe7b12e0+0xbfb388c7j,0x3f9f8318+0xbef3d520j,0xbd314b80+0xbf9bb73fj,0xbfa4a4ba+0xbf2cc240j,0x3de07420+0xbef17e10j
0x3e319620+0x3f95e7d3j,0x3f5d0180+0x3f885bbcj,0x3f870338+0xbe072a18j,0xbf877627+0xbdf24640j,0xbededc01+0xbe1d6c30j,0xbf9a864e+0xbf8ba3bej,0x3fa4ce29+0x3edd1118j,0xbffcd08e+0xbff0f8aaj,0x3f58fe68+0x3ee64d00j,0xbf541168+0x3ff3fcbej,0xbf5cb8d0+0x3d8f4d60j,0x3fe8b285+0x3fd75f70j,0xbfd27a6f+0xbf323d52j,0xbf861de1+0xbec46d5fj,0x3f4b5a48+0x3f68e650j,0xbd088d00+0xbf07f260j,0xbfbafc3e+0xbfab0505j,0x3dc30100+0x3f028ab0j,0x3f7f5360+0xbf3e2748j,0xbed0ba90+0xbfba646aj,0x3f8880f5+0x3f2a68d0j,0xbf296bd2+0x3e98b050j,0x3f86086a+0x3ea0f044j,0xbf8b5272+0xbf78684cj,0x3f5ee060+0xbefb62b0j
0xbefca7b0+0x3f24a07cj,0xbf239dd8+0xbfecd084j,0xbfc89b23+0xbef67de0j,0xbfb4b8e1+0x3efef6a0j,0xbf1b9448+0xbdd3b720j,0xbb330000+0x3f7c0150j,0xbf9afc30+0xbf767aacj,0x3e167510+0xbeec8200j,0xbe0b72d0+0x3fa0f6efj,0x3ede8e48+0x3dda5c90j,0xbe2b6eee+0xbf8fe64aj,0x3f960205+0xbe929940j,0x3f3c7d56+0xbefa6bd8j,0x3f329a7c+0xbd94b420j,0x3c4f5500+0xbe341a40j,0xbee79a18+0xbf5bff44j,0xbf3051cc+0x3eafde48j,0xbf62e608+0xbf021c14j,0xbfdfd136+0xbf0003a4j,0xbedb385c+0xbd79ba40j,0x3f70ee48+0x3d4cfa00j,0x3d26e300+0x3e62b108j,0xbf25eab4+0xbf0f3e7cj,0xbfb36e1a+0x3f8ea2c6j,0xbf8267fd+0x3f16d7c0j
0xbdbaa11c+0x3ec5c8e8j,0x3fbfa6de+0x3f4b6e78j,0xbf9dca72+0xbe9e6b00j,0xbf5f5d50+0x3e7f7068j,0xbe2a86e0+0xbebf77e0j,0x3e92dd78+0x3f2769d6j,0x3df1d080+0xbf127822j,0x3f8cfb4b+0x3f0925d8j,0x3fa00a08+0x3ffd4edaj,0xbf5c3100+0xbcf7c6f0j,0xbfc0dd29+0xbf18940aj,0x3f45a500+0x3f722418j,0x3fa95817+0xbeac2318j,0xbf0b807c+0xbeee37b0j,0x3dd28a80+0xbefb7309j,0x3ec153d0+0xbe78b4b0j,0x3f7a03c8+0x3ef68d98j,0xbff3c59b+0x3fc5fcf2j,0xbf94b34a+0xbf06fe8cj,0x3f5acea0+0x3e303350j,0xbea89e08+0xbe547efej,0x3edf2c28+0x3f934ce6j,0x3e9652d8+0xbed0ea20j,0x3f8c9afd+0x3f89dad4j,0x3f906419+0xbf4257f0j
