c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25
2.73360061091809569+1.76594645860858934j,-0.137812287209372996-1.848177570815821457j,1.05732132162541181+2.84019149306993901j,1.04057571825056549-0.288110269433379251j,2.35002708900548995+0.305755400559494017j,0.0106653458934975464+0.458939922661027122j,-0.424792769219919819-0.683886586702603604j,-0.285099556890153316+1.43866521366245581j,-0.181435416649102287+0.143777799803638917j,-0.0940397320844410522+1.83810819163779370j,0.218254436529996764+0.259760755263146236j,-0.675200902587300699+0.852476819167156563j,1.35634138541716375+1.67119820558086651j,-0.516870564974729607+0.423433611329564474j,1.10370571390492555-0.804745087122234137j,-0.442970585286461382+0.525679772602891670j,0.277162246957791236+0.882678964617139794j,1.09139204480141960-0.887518322699317074j,0.662670781462458613+0.162781594980409671j,0.112052592298457653+0.911944332348383124j,-0.543497055288776120+0.593083173694118448j,-2.062688756057891481-1.771054548928343352j,-1.122102652852761117+0.307904239358312681j,0.685980670763342459+0.904310438818642925j,-0.487423194018033356+0.160408542266956111j
-0.811619975538634186-0.0459922258320000221j,-1.998960116449171264+1.73191572570692065j,0.877912596623767971+0.329628971111649349j,0.0682351781722645434+0.428731957811899100j,-0.0553929152471953067-0.690065372392838494j,-2.426208646205766150-0.0554564044409424639j,-0.332558990769733053-0.349424676238241804j,0.276615833146285794+0.324453398962368577j,0.942436646686588996+0.896445949623216886j,-0.752371197765735910+0.619263089170052793j,0.614436666693911615-0.727515013763121665j,-0.455396463958873398+0.982879218653652575j,0.306696582152137464-0.666675648578439972j,0.581189721010285431-1.170171695046403170j,-0.589382446279688831+0.935470767385030210j,0.204461107239272799-0.481798802846221008j,-1.607984764729549320-0.791200314045083175j,0.989389210416521169-0.375440828182871388j,-1.373894013500619459-0.256151242803604795j,1.50156717776936310-0.945408523199131600j,-0.0230912398959062237-2.936936374759481438j,0.506372712487734411-0.979826346549275584j,1.04548321285568257+0.0422212363168599225j,-1.096345687373253996-0.396620657626892691j,-1.073515351046251398-0.356188103075934403j
0.591984209262370608-0.331900211991876137j,0.708994351174832004+0.478396637869840102j,-1.720964118503940820-0.808598024189429054j,0.603862713066819267-0.166567543129550743j,-0.221932831281462128+0.555017576748012775j,-2.207659516664084442-0.907910560736498339j,0.340867959913557339+0.757522120163091283j,-0.248767172150259785-1.143307335759104592j,1.79547505621583436+0.198384871642435456j,1.37324655881429302-0.613010900422937154j,1.17898591571199284+0.336955785584280187j,-0.600315371988433987+0.00792597864174604538j,0.175015653425979245+0.661969060668425202j,0.547142624301197866-0.0449439877123838371j,0.0155147902289185513+1.38433817712066331j,1.05315108248863853-0.245484039802589926j,0.113159640980216025-0.157801637145648765j,-0.0964201731587381316-0.576613561542735908j,-0.332130409295775752+0.447203805290956157j,-0.223019279519395041+0.404981052643714090j,0.00589524279399378237+0.271406390736595559j,1.47209270157656346-1.651376972611546367j,0.603514677652012387-1.175077005699996179j,0.00710051395163846521-1.223731847953613005j,0.0218140521599794467+0.777216845955302826j
-0.311821234502371869-1.806406187983161881j,0.221298582150102784+0.0288326784273484904j,-0.342520342870588745+1.52449264147426499j,1.14659347592874127-0.273352316181287857j,-0.960761448062807055-0.252428811702782862j,-0.552809248952714327+0.965940798481038864j,-0.756986909949851405-1.969375705852943303j,-0.0296294575177636354-0.752657248471335194j,1.08551326732553366+0.222546551337675868j,-0.550949519080080385+2.11185415585197500j,0.322679884587654175+0.209868450895071667j,0.00628091652592344118+0.915397138711413704j,-0.753762888288985299+1.98908181109762494j,0.478714232285850194-1.668214688449281002j,0.132061975791281316+1.18596198121401297j,-1.646647019166123548+0.423220493546737408j,0.217626231091744504+0.438035227786912173j,-1.077243219393153372-0.154698010603587510j,1.46636382457984226-0.203339050455346725j,1.14034250934101710+1.44470047568881288j,1.10127845341743757-0.195777160337541999j,0.0817657999267780155+0.699214636653343823j,0.291612435964425875-2.307604854519415660j,-0.0734950908346085896-0.465381822857512172j,-1.650354786328222189+0.300607652897565191j
-0.0136011459404783430-1.402440456770098320j,-1.047345742594631312-2.279639015462647577j,-0.260221751927794953-0.713782145488766728j,0.0893153942151945212+1.23140484544887174j,-1.193315301173371922-0.908354143322203100j,-0.530276593788030048+0.489719257981577227j,-0.799106240564197989-0.237955606301555988j,0.598788024809665531+2.46555018877145615j,0.232133485841290454+0.294020671464834570j,-2.110254849156099510-0.708105305245205762j,-0.773290909147222649+0.169676076351879867j,0.776707241157831074-0.0935178492763282243j,-0.900348039398083166-0.799212622405928385j,1.43385074228480613-0.585767060956909446j,1.31854028304849357+0.448803506912519800j,-0.428838949395023816-0.515509888123337312j,-0.988878421512848770+1.40891017986339162j,0.666691164086717247-0.260430468775608103j,-1.040359095405099409-1.007748250224907549j,-0.543520828057655780+1.00810160799354564j,0.410565744272968213-0.176175603092223020j,-1.386248229240224505-0.918771400281825911j,0.491661705445143537+0.633180733834291853j,0.611032569286302340-0.0663114057825238134j,0.118617363618208404-0.197250753532311640j
-0.0674211060306047493-0.293425281679374538j,0.156694440199057982-2.084643577674930359j,-1.232468919716708910-0.886924402037903014j,1.13197493330476683-1.307422049404528330j,-0.565891821465927424-0.238419767064030008j,0.773347656062708832+0.0555043668150183577j,-0.310927218491591828-0.465559800127125278j,0.192672785081519526-2.784165680453565272j,-0.361195289429745880-0.186029122313727146j,-0.840276615667688187-1.462484814424713341j,0.402394223984480436+0.347912971196973952j,0.607125553981228360-0.357993564302779621j,-0.270258334452268433-0.107678800618838277j,0.105267357988152898-1.891669842808461954j,0.757820525857455074-0.649850836134200360j,0.470074111521635806+0.313266493558578940j,0.122571822177807820+0.443537395019251601j,-1.285878314262442145-0.301502390224281047j,1.12159142472561401-1.941299453716589518j,-0.459855207373263130+0.905429562168519108j,-0.991524912066424235+0.243458132117025494j,-0.514432871806819846+0.134569982701322921j,-1.561130425751248385-0.0288133971330166716j,0.193753623156367238-0.228700967255838438j,0.580647654538284818+0.544128917308980941j
1.44318866697906367+0.902979589065515231j,-1.858714213383760860-0.158325843726145221j,0.653675808870632923-0.0677970008076989039j,-0.791807756112616445+1.51355154889257992j,-0.824520086443148558-1.003481958199276879j,1.05453110097577007-0.442700794284923038j,-0.346789187782916119-0.494093227147823110j,0.589192068401996227+0.424510431049103242j,1.08592310887923115-0.455086568525258972j,-1.387494927708556424+0.501776010051128817j,-1.111361780886422234+0.781477867965865602j,0.713665626168231703+1.24405330000384339j,-1.176134054070056222-1.123524449066993557j,-1.087795532989604296-1.610094960126766450j,1.60558752411741090-0.720661345471668823j,-0.695260398838290605-0.269636932427639752j,-0.420092658221590919+0.0233192420481382889j,1.84507135518475173-0.619099848728388968j,1.61514324521980334-0.783141763001213409j,-0.876683875103508647-0.276371369304156733j,1.39700285054056405-0.0763838074601383976j,1.52619873047688203-0.615193739203489187j,0.412253389154342952-0.864224350047842815j,0.655146594479425470+2.18127830540610068j,1.13719901613049412+0.0874996693853242746j
-0.704710067732350342+0.362574811093242299j,0.970463984885590047-1.242269219349349640j,0.914793515922459388-0.237750336438383058j,-1.005005207110868159+0.0840033321363284901j,-0.664132508852996128-0.507580277360184517j,-0.868101276241813213-1.164246292766618617j,-0.881088553687481290-0.415479405488509812j,-0.749268652246052990+0.0144721000867122917j,-0.533139377472012565+1.04101698914843265j,2.19428348097749648+1.35152345248020755j,0.0256548178806030868+1.33718220827192757j,2.40089049291470857+1.36360454322136615j,0.281103532636068020-1.832220344738909822j,-1.822551400208037630-0.195742816547901377j,-1.687199594644812172-1.034959220779842592j,0.709039489221789498+0.327339589769145788j,-1.175541719850639488+0.608453913492072562j,-0.901958440275149264-0.0331795423929963639j,0.589946952442144123-0.590770983438300145j,0.387302854061469803+0.367459720109622134j,0.183239872549435300-1.896706493330802878j,-0.844678369082980662+1.01711660691300420j,-0.789170889220911275+0.0457527865138753764j,0.0293513920298611452-0.153611382496064097j,0.770254103512262311-1.518574365451381913j
-0.471181905048680516+1.96201612681578296j,-0.0623926669965153557+2.56020382812064006j,-0.937427610365810348+0.911864250082424110j,1.21916302323450365+1.73913815937655913j,-0.651645119483506674-0.132733336075808061j,0.0730794903642242310+0.313221230422171093j,-0.693724175301523526-0.144594550593798665j,-0.0367335780162170166-1.205470908184082423j,-0.929944159031034889-0.185655673398047615j,-1.400336729375934341+0.864321468140011539j,0.793308520244515591-0.642408739806297202j,-0.195951663969347489+0.459286149089940032j,0.00257254276558382954-0.166609352064225113j,-1.112451726232553950+0.975574187212697285j,-0.0948794363940272944+0.358362054365890081j,-0.485305598979588914-1.818708767043199170j,-0.0390287712668846431+1.33385963755570191j,-0.470406161861613547-1.609978637444733573j,0.574400885618596479-0.164488126273712786j,-1.806515559076129928+0.508556826246839843j,-1.260344135774964069+1.07104174701429766j,0.237576083553035832+0.339319680743928486j,0.374129498750437772-1.297714884069638197j,-0.281154449248062654+0.0257055079746923986j,1.06669546648353486+0.593711355864609657j
0.507920646321484703+1.78773861981825343j,0.199111883493375385-0.794461819389056245j,0.0427988202487561419+0.287013897535355777j,2.07698377979447457-0.822617428159103436j,-0.821553809024428316+1.59546872806868189j,0.978106667392539375-0.0541123073397153930j,-1.097562777946160972-0.551399954643197798j,0.470468649420633155-0.416379718523352426j,-0.188388180459383269-1.653707351333052910j,0.563934027805326643+1.15149987769273876j,-1.805713866635978437+1.18838434201324205j,-0.383991866014079530+2.59675507656202864j,1.30260169618465560-0.559168590679687493j,-1.071283346314874318+0.942973740371834789j,1.25520739202731301-1.352974963375772610j,0.946084942081464763+0.710826304471226633j,0.424473034720961761-1.795697023534247982j,-0.0392279733295008981+0.465607649915220189j,-2.571932630145350895+0.0236556450886304947j,-0.777560504596250812-0.285545924159462671j,0.369724725571738410+0.945455472723994549j,-1.058877165897078365-0.590628598928375492j,-1.429852983233286911-0.415201953748319585j,1.51633113092003890+0.0325482030346915252j,0.235029312305844451+0.460282030464664870j
1.35418502153164421+0.746548542307514662j,0.288267643890690150+0.142029880654869433j,-0.337983458209024867+0.607692930860118885j,-1.057746566323776615-0.858053487330932895j,-1.096778472990807884-0.0420483208986479617j,0.739449346518937566-0.852175176122121236j,0.715733122936127674+0.187659692730229643j,0.261096627838809158-0.851435635746368824j,-1.119401603075273143+0.501595198062131597j,-0.887112815417771649-1.298071806847922005j,-0.937093733152302377+1.13338739300981927j,0.321766910576008147+0.0962497110604805250j,-0.716170160797361177+0.257743791800633559j,-0.421522665223772241+1.00311679463482961j,-2.492222813595997177+0.840674768257124949j,-2.935797474019779862+1.81573112131062885j,1.57636536457747489+0.261114226962212647j,0.260691032032422498-2.879002470548459591j,0.0731834886691495878+1.72711715417285249j,0.335926722642295061+0.234277330419726759j,-0.461918950203393130-1.279737168819484294j,0.687935103473976461+0.805089619780845477j,0.0902993784637389218-0.489584918690022519j,-0.692680679108728991+1.53742958322327671j,-1.518947371644436383+0.674783570109145802j
0.744945465195250733+1.14049784091409511j,-2.032235070108466157+0.256095774860079394j,-0.360372818597479049+0.741337346607296332j,-1.543271825731779678+0.921921008869103442j,-1.146295080480685291+0.238954424959236355j,0.554721376476877470-0.627995072109430507j,-1.034890695924735259-1.266651287053413010j,0.305982686910627688+0.627635258709872356j,-1.918728690637245160+0.717547463566458265j,0.732173641818447240+0.624196276454087595j,-0.384499741570316577-1.460409385680591531j,-0.333177315685932950-0.115979101908499193j,1.18526730488414355+0.982324269892743462j,0.361695245587039693-2.100464105138174719j,-2.482938945102074246-1.753788953680571971j,-0.234242062325050959-0.648763037541750797j,0.311813835547842810-1.301569431849476154j,0.528530366683879204+0.0812821555458840272j,-0.545678365119745656+1.34510054315140159j,-0.908941007212967111-0.904236905211646790j,1.41588305800167835-1.510577089804713946j,1.74244898735313102+0.174277690152450759j,-1.022063813114270525-0.542116231787894697j,-1.650121312983324761+0.604915703841405028j,-0.564701579952533005+0.357040719757068636j
0.493919270570916779-1.749169899925952620j,-0.0847274336041117792-0.827286584329663732j,-0.678253081321011475+1.14473541840096859j,-0.113320900421720160-2.128440625709876243j,0.954994879744274660+0.0522264593463597215j,0.0173904367155315320+1.58844685550588660j,2.02788419502464289+0.668504283705789070j,0.704102793659793224-0.274733238279067037j,-1.377204795397075853+0.553788084089627208j,0.490827174888783801+0.176957233748815223j,0.676851406488790718-1.542766129095341831j,0.510236377275539609+1.33413386549865165j,0.0268447322369742558-0.648717547319879628j,-0.111332191965466176-0.961580699285073947j,0.0255994997806627822+0.732993599314994082j,-0.855129685013187756-0.260272813170734806j,-0.0297456465328038710+1.46938114197642888j,-1.267190973605602843+0.766433263578814472j,0.277198925109015892+1.46669037252137823j,0.530835455529605759+1.43780648112928388j,-0.479208475531290645+1.48157677470428517j,-1.123639427362638887-1.126177673340433837j,2.44784702090821859-0.841941303836652776j,-0.450242553497953057-1.490928863048996522j,1.13524239021149053+0.493123037789255480j
0.0920136742242370075-0.561838921357999954j,-1.059328783789158956-0.373789595481223368j,-0.317356311806807678+0.0220898416817636444j,-1.052160680520531466-2.191215252289868686j,1.35262134949342427-1.504429708643128638j,0.582084889745902556-1.642239435705355576j,-0.206957964502009816-0.719543305588875803j,-0.115356633261268104+1.51908398332174177j,-1.606253827677185164+0.319847745907983149j,-1.212242313372258628+0.522530083756143515j,-0.603584201800823727-0.0767930287529767774j,-0.436331158658433082+0.382412810492700483j,0.0394504425973947192+0.278140189425046813j,-0.440685333820264091+0.607439909542707212j,0.913230954320858767-0.239939469562311769j,-0.333557709749978170+1.00206068073174292j,-0.907643641018953228-0.724002615800231508j,-1.755923066834508272-1.860065512600057147j,-1.013939039402091069+0.0680535178559573683j,0.448065933327813414-0.863799721400508868j,0.296375672808411039-0.640621890990465070j,1.09068888971049515+0.419831552844354138j,1.35993082755903138+0.845330230019578188j,-0.689440662787508928+0.812368411304073667j,-0.351643651464865314+0.689268301059859922j
-0.894260303431901881+0.404223944693351766j,1.25430700537567174-0.203967394464291518j,-0.0260838909154454956-1.158234346401839864j,-1.018335295635508508-0.169029556493448751j,-2.270268502119914710+0.739679809397362220j,0.991490992224019596+0.678722540670368967j,-0.411825973542970791-0.938666520075245980j,1.49558601068557117+0.800532888234682271j,-0.293994694629621466-0.346110771885844936j,1.77384956822601092-1.120379076447440835j,-0.107241312776033215-1.186051843601467981j,1.55833226975903338+0.849495970433767677j,-0.244563851016351918+0.405089039091282687j,0.445832673877371021+0.523218411707113695j,0.170629408789910730+1.39649550733964100j,1.40742414380938707-1.186402321720587238j,0.186322215160698689-0.407228022634230801j,-0.0494068549944026713-1.238568636645924758j,-0.790138312311485346-0.0952099015522271940j,-1.658731985889067672+1.03914877927287241j,1.02522976495112971-0.776563826497951747j,-0.132276195214819425-0.570214743509762644j,1.98093301349908346-0.523942408511700818j,0.122612879342441472-0.959989369034402351j,0.356750809874760932+0.162232433813508603j
0.705728995000248549+0.817740521630242689j,0.0333993052313739102+0.876490668279790607j,0.210257521305179162+0.955488273994298697j,0.109534558987876451+0.885211937456969355j,0.208371769095710313-0.773015079211924138j,0.290712992718147322+0.956193428242442688j,-0.107180380313813772+1.57518515870475428j,0.704493822009287562-0.101937375757505499j,0.736785687919448317+0.307271439252661870j,-0.777677942420917922+0.775935879950425011j,-0.456611953542287007-0.628290038744292678j,-0.308980457141688980+0.0658485907803090242j,-0.413357851158557387-0.686323023202653370j,-0.339667756863469616-1.602069386828641972j,-1.321146447815674696+0.606293558392182685j,-1.076958899638385647+1.30088948357380518j,1.16537469747909217-1.249160514761993079j,2.12369092118923052+1.17207086208557309j,0.831880146626403416-0.988469461762480516j,-0.888260058876032321-1.065489360700472065j,-0.853899141603421618+1.86931014903646430j,-0.160909332650386149-1.072851956000252293j,-0.104475825590796933+0.897069890026992222j,1.63250422441606235-0.400691099762462865j,-0.490898599255077172+1.35493282609120813j
0.221953446914459506-1.650612098771159441j,-2.320264522872919954-0.733194263394391754j,-0.905969649735197446-0.156991492435349044j,0.771633797808977561-1.149926843467997894j,-0.901595096539717477-0.810423404499063693j,0.577528420161504740-0.518041184764535866j,-0.342353952732962429-2.324827208850950732j,0.352346695155540956+0.478618610061282367j,-0.267682446334322587+1.44100421205101669j,1.06713370778894689+0.182289364004944332j,0.333261984424628288+2.50694124241335458j,-0.646577934613763005+0.602227503361502769j,0.486627115105883412-1.894391803917792937j,-0.493166283531279336-1.740779718834102540j,-0.365146307292133043+0.572975546914578748j,1.16556939858636199+0.289644270958266059j,1.25319728419267417+0.0775410130578007006j,0.839628777973140394-0.995218124196154185j,-2.536350246863275259-0.951963801191845870j,-0.118525122090141099-0.677220270300155746j,1.18528115458269889+1.21531896400364103j,1.12009348636863492+2.66674379024286167j,-0.0643585958878380992+0.347023868233441890j,1.53511711279161322-0.451629246300313758j,-0.456987674139082589-1.146419355228621261j
-1.839000671143700360-1.281452032234561499j,0.391144671592531301-0.879611162605779206j,0.393461594050134699-0.629309897966757958j,-0.422505839630638924+1.12611637446700241j,0.0460655423419393805-0.705625739404088347j,0.226478707555367364-2.142448133057957004j,-0.573507998021404175-0.302574687040807310j,0.934134153894932151-0.894248479592187450j,-1.148816921119316436+2.06714350796665735j,-0.727575820707045739+0.966619612739897160j,-0.392807487276794375+1.27711509333680872j,-0.447103829385966378-1.351063865162588584j,-0.189706954214453382-1.739996584551272373j,0.237066041904715252-0.894681479610413443j,0.457272599607188467+0.539258790503425178j,0.246972279593854260-1.274939022891158124j,-0.516274961122951348-0.516680362130437442j,1.45797204910644162-0.298782037237096620j,2.51912810302128598-1.013979493262365805j,0.754005874083606419+0.127032525743246083j,-0.948636044626189445+0.274530012752621566j,0.927693255770942304-0.498518518548720201j,0.100674919709895061-1.827361028736127046j,-0.565838766219004529+0.214243138802267640j,-1.372597264903954172+0.633775345573150072j
0.0533662705779276436+0.868193910358308063j,0.552946088835788440-1.096026503556525533j,-1.037265736600902155-0.364165792220316364j,-0.662177866878979504+0.415820180598976740j,-0.432976806151231574+0.256780901325035060j,2.26874970128421127-0.0218243320207669455j,0.628179698032519162+1.42417977955065677j,0.108962109250671179+0.817614426133842719j,-1.437951853138350610+1.41082983061310551j,1.89457374166323089-0.294348648758436637j,-0.622150643846504980-0.536446254978856895j,0.747672397887511053+0.884563394845037098j,1.16770903418725113+0.780505826715878647j,0.719561684683333702+1.19043644992034236j,0.304257229978191823+1.96234847487164798j,0.511265219402283976-2.281179372245678571j,-1.072490803972686590-1.229546008777282484j,0.578895339838274347+0.368028587952920371j,-0.422153976478658599+0.461627425736898855j,1.00050548279796469+0.0341183758482173082j,1.15385932153000037+0.452198290254449464j,1.06071436695300724-1.266490659048643330j,-2.219394967145466246-1.833919602899666712j,1.73254779419900795-0.653095246996143075j,0.107735649530337429+0.211071996152599083j
1.55636829065140913+1.39721815348478029j,-0.0375755551647554142-0.742606046666165475j,-1.736873233986190534-0.0133556882549252797j,0.352711748508921285-0.977069983196085178j,0.495920004860122665+1.07790135434904299j,-0.245413918505765771-2.294143198812269801j,1.49481561777210747+1.50378930852368464j,-0.0737296162334821758-0.656472916176845000j,-0.442614177531659380+0.876128528548371310j,-0.251955140293194546+0.124216915833965435j,-0.933964172160302918+0.250070190176349571j,-0.0108987096114554482-0.0851992353412320824j,-1.436608740646271531-0.299334090409521247j,0.710892405093576318-1.624953260235965313j,1.12605641485511753-2.170652221811838256j,-1.396578083595483299-0.561415776463989768j,1.95309935974637505+0.498039172651862260j,-1.106515473245556879-0.530075598135144598j,-0.0435564782117165982-1.043490832859733430j,0.501028569795488820+0.202985881167284443j,0.279252237983250495+0.856882277301589834j,-0.0443500225897599520-1.382979249839314528j,0.401709282267019851-0.363571224973911810j,-1.238268545343288451+0.786761779125658033j,1.44151295452320438+0.609372147033983235j
-1.923359041052100870+1.96974998527051115j,0.926563286203515357+0.571357224514212003j,0.891845188515068887-1.919700719870286675j,-1.455373114566494541-0.364064884346685380j,2.49014703185737262+0.781400916785066179j,-0.950936408822412815-0.459305310640928166j,0.852321025658063113+2.10588145877406596j,-0.424158211608509638+1.40282363269478804j,0.0119943552013310750+0.625090912352348482j,-2.449795729105448849+0.0994339303688187570j,-0.487859624655949952+0.543795215220703287j,0.820219787276223133-1.625055152517596912j,1.59002077679697984+0.696005087693586599j,-1.263203113513190034-1.295834637140266254j,-0.700171691619650093+2.94733784994336955j,0.125734126981066562+0.892613337810286733j,1.22365306364862158-1.020449755591447127j,-0.944833729478076200-1.393782932430563281j,1.57276287172818807-0.480551945847707440j,-0.141946358823701324-1.013710586896818144j,-0.0946576600176771698+0.0266911377878673583j,-0.911582209369482754-0.903745822962362499j,-0.877950009348510640+0.309643992837394410j,-0.963749136449401078-0.848293600449513629j,0.582524013609971191+0.822920545482161092j
1.39120503014532603+0.149733293127619848j,2.79529654164461183+1.29883167399126087j,-0.391624585627440957+1.15669036997421148j,-0.794148793624654736+1.98447293342198571j,0.361919981293102210-0.199907850687811361j,-0.540255109277407719+0.129634705461244781j,-0.537099415021086823+0.218903067338632073j,0.344129197416350285-0.814973266922276673j,-1.530967591991313270+0.754914380396705997j,0.740558480032883270+0.443648256987748457j,1.95189139608674100+0.182765816249231161j,0.489679213609524932+0.679428520508884137j,-0.731179511128466241-0.519384799414933429j,1.51725303582717185-1.037075499608841377j,-0.168145149063300358+1.58363224175234629j,2.09341630803656286-0.225839788565723509j,2.64604450480793174-0.378405565542051292j,-2.611227248707582937+1.23873296021125711j,0.496861203218447844+2.11475886646396027j,0.773316828248843624+1.63092732132823581j,0.887069679369573815-0.433038898629811708j,-0.655565199771008799+0.0424912574356763883j,-0.118050732859555029+0.174741574354845496j,-2.289381189533489902+1.37519437222867924j,1.91367536294477158+0.662499644473410587j
2.39826559868622535+0.410498970138098329j,1.44955757315857547-0.963856222640958382j,-1.458127282066651098-0.299670881811542388j,0.798343174317117654+1.30023757066587020j,0.311390940832732443-0.725647855501604155j,-0.123082584928474236-0.0973345285422202444j,0.252282946424797760-0.162143097445989869j,-0.490116202579755133+0.584054500352110483j,2.07133863134739026+0.529010379283557430j,-0.174849919910657514-1.358549782296982533j,-0.332632380199504640-0.212983762668919940j,1.30741128158874353+0.0814514308941274300j,0.626527432470966427-1.489609889507684137j,1.69663961940182983-1.159477078148886119j,-0.920414155767663277+0.261839986329469809j,0.702723099363077530-0.110797063146814256j,0.606484643750206053+0.853238675647772559j,0.526196790731847663+1.59396238740850648j,-0.0901584412308893412+0.0835859322528675896j,-0.911124339644122649+1.86798099830741182j,1.36485097693690415-0.746628239115299408j,-1.293697524333506931+1.36503340444892939j,1.17521745473774696+0.329702781585024418j,2.86764473977305289+1.21783421749746434j,0.101622553121486713+0.957583141241884927j
-0.425216635290261546-0.804061587925432252j,-2.268491883891257110+0.594529689122758053j,-0.808693045984636427-0.642115441610404236j,2.05048534405930071+0.801593562095655798j,1.17417799066991412-0.255966416405485563j,0.129977967612502354+1.13872269158784145j,-0.794388742132303704-1.984465449512796020j,-0.150022279981058659+0.305977596732234680j,0.140581420133549572+1.10424988756945752j,-0.583784429737318255-0.0480928644399334359j,-1.177081598497124126-0.112132098585387307j,-0.234435496801790321-1.509291212675045734j,-0.532776065748668425+0.911600584615035014j,1.47718944519809891+0.124636310895011481j,-0.986331606082024858+0.184316334623465305j,1.60262797645111265-0.319766559721976761j,0.959746128355094096+3.01052393677052698j,0.102268090328566207+0.364874036013242530j,0.337046304012004416-0.433067108416327561j,-0.630447549950874375-1.615772847303944104j,1.20788876186805449-0.287590584350682743j,0.267586605289661605+0.203866533989476295j,-0.628402139253068536+1.35984467835482436j,-0.318181655390860296-0.735070770648965421j,1.37231421081661952-1.239142169396897585j
-0.427230279564787096-0.188783819090552196j,-0.0534830817701603122-1.180636881549905092j,1.44196973814043882+0.423832744822513873j,-0.979370599495661409+0.588308332956489765j,-0.289205196119120655+0.482995108878824463j,-0.415571392421212326+0.373794714348644419j,-1.700962992956042807-0.324290937990370231j,-0.931965598771408387+0.750648496116099295j,-0.533019638763121861+0.925442411601337777j,0.151135869171438841-1.966488459070113492j,-0.535742105962581760+2.37338651908361431j,-0.0502665457388999925-0.879662397320090327j,0.865442548658668542+1.43732298592685747j,1.15782853468108615-1.657798103947581758j,-0.296669463728045812-0.436858845617031033j,-0.550018462907307270-0.994995405316918102j,0.783216359219002900+0.214728233765330234j,1.82155726880545709+0.632094718775179753j,-0.115810792354830160-0.381853667780975403j,1.63803527436764428-0.675892822371624291j,0.0216456201776367151-1.315785062891305035j,-0.662092336486355570+0.289035231430810668j,0.889137744759134651+1.00709780240586122j,0.863380414433495335+0.385121197230642309j,0.341598076242584092-0.619199125856127352j
-0.469417414434451174-1.969636493940481791j,-0.491456514740339578+0.826241637666806472j,0.606284371691677925-0.484818646919304985j,-1.164277773333531884-1.244458178420990712j,-0.918990351081934164+0.102377435237181568j,1.24466112479390722-1.574919210219816623j,-0.00475722559524305310+1.26430462974398438j,-0.644991917778040768-1.598069974610556442j,-0.0615751015951455649+1.51011449348169302j,-2.177872053014921149+0.505287324054826125j,-1.001593303697466685-0.487609105392720676j,0.104240180727789955-1.680969084331698004j,-1.398933852932459087+0.0823562586958925813j,1.96185204861432982+0.610318329407953275j,0.0437252398430945099-0.0821263827293861603j,0.252426814688045730+0.650991325764379791j,-0.596144406684135930-1.335751834523864811j,-0.449465434627870197-0.479327223143920344j,0.0605281765945231420+0.383016308563007168j,-1.444084880755847732-0.945249307422582063j,-0.621880081416949836-2.625496325520467078j,0.220365514923862804+0.220967577668949477j,0.00486351755523628526+0.521019205266421092j,0.107399813223596041-0.897247354824527665j,0.199004701576689146+1.04635852200001600j
-1.940108073833017865+0.265822545752922412j,0.394185119544029793+0.0438170612728323582j,-0.786369407593268565+1.93172497420622169j,-0.310724236589539959+0.212201244050121751j,-1.910657297608052029-0.699941272146538562j,1.47494802175582773+0.558275044589426894j,-0.689390915095750678+1.61729627869566416j,-1.339467535193422431-0.519232534762903874j,0.0192216695291609340+0.387513531039489933j,0.490289996527602411-1.094410420653820548j,1.12569925127757919+0.157225488854647377j,0.238035581365700465-1.097456078177209137j,-1.115282195526634323+0.378970171776066067j,-0.636516004383499645+1.53765022286528507j,0.733586755280786428-1.502275106496275602j,1.61516630580333409-0.321011220238151262j,-1.847573962082985410+0.346227498924979837j,0.553175663461979993-0.422836343277899651j,0.691881071346593046-0.119042411228755362j,0.665522588066080889-0.513966330495887913j,1.21889880247643445-0.645897744370953930j,-0.809078948862670177-1.159191300874231389j,-0.720085506772591532+0.950827342936195751j,0.604371397975719037-0.920403005486526204j,0.203175351270682646+0.666065699516103837j
-0.123441601272547440-2.072314817032055334j,0.456611305569158076+0.947549958929871483j,0.235778156221442936-1.740706313848511044j,-0.710056465883603493+1.32082933246647038j,1.48282641313981811+1.49917243347953221j,0.0566307511263604013+0.109578038156280754j,0.717976966853439702-0.241532020983390938j,-0.240855163649046966+0.950243758313477737j,1.86029212681119782+1.27820803953692818j,0.0221870900691829575+1.49630942456423476j,-0.0110025319305915303+0.948364456753034712j,1.27410537903148890+0.744827124802090345j,0.855082293999232856+0.564050715093292964j,-1.442732912317056026+0.550791458542935874j,-1.026091859285478413-0.100753635046610057j,-0.179013941537676635-0.980081523254134889j,-2.419990067014428092+0.634276474320093708j,0.0555268366447541072-1.138944561504892538j,-1.040824423297343592-1.968100304879539130j,0.934696213509966344-0.647651059686155328j,0.202267619469221671-2.458994808604130000j,-0.534657194486755749-0.383832319231600216j,-0.0166071070090536565+0.373089073959196770j,-0.308852211386186681+1.09893715959492444j,-1.299173754461916185-0.627324385840907883j
