x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
2.2158374489965726E-001,3.4478428182502391E-001,4.8666992754067377E-002,9.8497690852872699E-001,1.1229006645486465E-001,9.7357029735737999E-001,1.5139694971439432E-001,4.4763485810205388E-003,9.0054491560268868E-001,8.0913862529060787E-001,2.0788970620866126E-001,1.6129372581372317E-001,7.2200294880673643E-001,9.2561087509473811E-002,5.8598665604780575E-001,5.7174808373608843E-001,3.1826749493029699E-001,6.0549570781510909E-001,8.0362924854666118E-001,8.9997788262465794E-002
5.5935154135566134E-001,4.6032120107081725E-001,5.1722916959062087E-002,6.3114356326274579E-001,8.2688287938248417E-001,4.9578680058097274E-001,6.1820737018604943E-001,8.2807132992244306E-002,3.4726614249759380E-001,1.1477583169748318E-001,8.4927712669062994E-001,7.3880933914277269E-001,7.5910357037736109E-001,9.4513373465107908E-001,8.7005429945635226E-001,8.4390936546600070E-001,9.7618642960481450E-001,5.3664679621112321E-001,9.2461351239687975E-002,1.2058130011400674E-001
2.3494305646520050E-001,9.3726023550476698E-002,6.4379936304080440E-002,1.4904706816608093E-001,4.9890907639976095E-001,2.1640306729556053E-001,2.2955496213965620E-001,1.4399459317305116E-001,5.5444111541262475E-001,7.8327330275356177E-001,1.2815641793110175E-001,2.4397722479797110E-001,4.0445888060098656E-001,1.9109555764269157E-001,3.2467959243700090E-001,9.1616289404865447E-001,8.5473013653050078E-001,4.3058580094938687E-001,6.9402060331392490E-001,7.5286492751609324E-001
3.5623211799176807E-001,2.4285951100432193E-001,5.5960454911290869E-001,4.4820140213571363E-001,2.7533207712845198E-001,1.0180953082340288E-001,2.0479743853573751E-001,1.1441195463995246E-001,5.0930755273026407E-001,2.4691571667223930E-001,9.2603715635517347E-001,8.2427183169084706E-001,9.1666693702185786E-001,4.4599239291127374E-001,5.6400790574991588E-001,6.5108704862296407E-001,3.1300926842064897E-001,7.0277176738511637E-001,9.7578757253565795E-001,3.1634318031797604E-001
4.7667755583188970E-001,4.8178623847282875E-001,3.1026333168725567E-001,4.8179484435942010E-001,7.1221330135042193E-001,1.6599561372288804E-001,7.4270351050877714E-001,1.7679926568080523E-001,4.3578934485190196E-001,3.4343739095710996E-001,3.4739179468168924E-001,4.4427285751476464E-001,4.3061200371106084E-001,1.2050666764521330E-001,4.6096887773943723E-001,6.8766719915518026E-001,8.3070239034001692E-001,5.5240969031808029E-002,3.4335850746625646E-001,3.1361839671505726E-001
7.3670531605367950E-001,4.5838289985551711E-001,1.0971592661265903E-001,2.8231122391133234E-001,7.1146776968369141E-001,2.8464916543810526E-001,6.8176259330930999E-001,8.9909705865348044E-001,1.4637215921731336E-001,4.7248933238982743E-001,6.7851902343058684E-002,6.8638245218550109E-001,5.1257239960536904E-001,1.4148308757043529E-001,3.1055905315909449E-001,8.9091172196319912E-001,8.1363194769188396E-001,2.4413300806251570E-001,9.1411101710956200E-001,6.2091869058929661E-001
3.7491270055415943E-001,5.3941803139193467E-001,5.7005433386872328E-001,7.4027170889223559E-001,6.9820897343929844E-001,6.5014576318784947E-002,5.6082873636411512E-001,6.0309469013616723E-001,9.5053158364965606E-001,3.1114592563705629E-001,6.7643189919027891E-001,1.5636829533209298E-001,3.0038498972203714E-001,9.3661447456675873E-001,2.3512187087226566E-001,5.6352558960191568E-001,1.3647846905545763E-001,4.8574405922006952E-001,7.0053426527670093E-001,9.6066829639338003E-001
9.3676596024311265E-001,8.8629239673486437E-001,4.5627493913442263E-001,9.5771160833792879E-001,1.7099519890481196E-001,1.6685815164025042E-001,3.9641036311857364E-001,5.6851999523313579E-001,7.5509776136991869E-001,9.0167395614193860E-002,8.6712008328419332E-001,4.8248155741530019E-001,5.7406878229037117E-001,9.3733990968851755E-001,9.8706122715966782E-001,2.2657815425616790E-001,7.7871150020066382E-001,9.8978220630971869E-001,5.3804656338596513E-001,7.5891534821493611E-001
9.0800604139478391E-001,3.2874373809584245E-001,3.6985512843247703E-001,2.8891178432735631E-001,7.2336557762980036E-001,1.0149619012473883E-002,7.3201682708292604E-001,2.9139366781733023E-001,5.7225613605313430E-001,5.2647501917107702E-002,9.8103994475137024E-001,9.9095023061650123E-001,4.8377210512786489E-001,1.2075107277549835E-001,6.2261259086526355E-001,1.0173345852985212E-001,1.0696353767621342E-001,6.2427375934238860E-001,7.2501270595289624E-001,9.5661463463317598E-001
6.6932755144910838E-001,7.6119537497945300E-001,7.2886738598054490E-001,5.9111080516335368E-001,3.5553618204806647E-001,3.7369942141903995E-001,5.7613086326565632E-001,3.4319786781995432E-002,6.2258454687878662E-001,8.5737610090382621E-001,4.0514902418370607E-002,5.7195360800998951E-001,9.3045618668607055E-001,9.2676299473962309E-001,1.4871123788899490E-001,9.4233840801695390E-001,4.3693538761674711E-001,2.4977524216794153E-001,8.3652463606772498E-001,4.1564424770407343E-001
4.8367999964989622E-001,9.6492955508595701E-001,2.4781811100642120E-002,5.4551935771905957E-001,5.1422367277974723E-001,4.2609692421659673E-001,5.8768129393128099E-001,1.8556619378417993E-001,4.0397996564316346E-001,4.7392815457838172E-001,6.8363335966543881E-001,7.8549713397736332E-001,3.3867607768041319E-002,6.1953135424301142E-002,3.3057505548879423E-001,7.8408911621550637E-001,6.0078815793012774E-001,3.9590752900211990E-001,7.5409167823278778E-001,2.0355501598779832E-001
8.4306297621706006E-001,6.1740390466494921E-001,5.9702090208734115E-001,1.9999908655878226E-001,8.8361729081136453E-001,8.9132607111833628E-001,9.0022831061827135E-003,6.7392519874667700E-001,5.4926846394679374E-001,5.4841220640346178E-001,3.6880989295842093E-001,9.0940779927170790E-001,8.6972533582088063E-001,8.3007376201276950E-001,8.9586439921915073E-001,8.3189736945148218E-001,7.2812380357204012E-003,5.5973007603411284E-001,8.4799155270647175E-001,5.9324391764855500E-001
4.5398232694179558E-001,3.5132763994058963E-001,1.8542891031198974E-001,6.8944699904089424E-001,7.7328460650946396E-001,1.6924934200299593E-001,3.4706665971347345E-001,3.1407829033986356E-001,6.9228327825855263E-001,8.1711558832545839E-001,2.1612500696006447E-002,3.9260522898819428E-001,9.2757443797021322E-001,6.8760244988193986E-001,3.0199681579588356E-001,4.3286359812757186E-001,4.0161528351590849E-002,2.6165686745235350E-001,6.8508781270704289E-001,9.0315394930917858E-001
2.1337657754170158E-001,8.1805423532361465E-001,8.7816947635468179E-001,6.3651702511307984E-001,4.1155158215290061E-001,3.0674440091162580E-001,8.3299219925158352E-001,8.3986623091093549E-001,3.7184132756968552E-001,2.7746768835221991E-001,6.3754784557575550E-001,8.1151057499386159E-001,6.5393715937838692E-001,5.1725653184894610E-002,1.0407766925478421E-001,6.3870949078831074E-001,5.6152938293758552E-002,4.2843828649132165E-001,8.2975085011162730E-001,8.1066649216536824E-001
6.7804150778498740E-001,5.4244390135059561E-001,2.1692230340018628E-001,7.3125518958861380E-002,4.6662143555601127E-001,7.5178102725249907E-001,8.5489638646421451E-001,1.0293282510214006E-002,3.3257088915841848E-001,2.3392231617281020E-001,4.7788643260502478E-001,7.9919809006705611E-001,2.3961701447490845E-002,8.6443855589128726E-001,2.6226963814949528E-001,3.6837225794402900E-001,6.8717229338811803E-001,3.2337261852187626E-001,3.8883097379032106E-001,4.0059497256324206E-001
7.0613692329341338E-001,5.0869105255172464E-001,1.8795146512606820E-001,5.7882881872376757E-001,1.1173832206882391E-002,9.4459478943168795E-001,3.5135356237415748E-003,3.3752819555341040E-001,1.6448881709088978E-001,3.4447396280257281E-001,6.8336911550088408E-001,9.1503025022222073E-001,8.8305320826336686E-001,7.7795275772268935E-001,5.3210185665108989E-001,4.3774593724329153E-001,8.9687354407936681E-001,4.5721744739612613E-001,9.3256341119664066E-001,7.5682085628144891E-001
7.7253678658307690E-001,9.7714879925253040E-001,2.0730587170505813E-001,8.7797444529264426E-002,7.8700682748834461E-001,8.6706614946044003E-001,9.7326836023843211E-001,2.8450162577565619E-001,3.3346749252860219E-001,6.8033614932958486E-001,1.0728000249657768E-001,8.8415325998935068E-001,9.0937726818819709E-001,4.5751092903708436E-003,4.3447527891509086E-001,5.9092464541485179E-001,8.4330996390494672E-001,1.7395742227620453E-001,8.0938657876004261E-001,6.0415034245363271E-002
7.2794083919141828E-001,8.4476649752126476E-001,1.2207521515730431E-001,5.9283318109382777E-001,4.7214921337211557E-001,3.4788508227571402E-001,7.6932113682492320E-001,4.5700421316798595E-001,1.2948720297143407E-002,4.5887580421028723E-001,1.9789113468525260E-001,3.4679382828877953E-001,7.4300618430391063E-001,3.4114353032652223E-001,9.6172398177279828E-001,1.8045168851427396E-001,3.8891084215483623E-001,3.0041084416905440E-002,9.9799364052221884E-001,8.7929394549689333E-001
9.7912016800847368E-001,9.8374858806777077E-001,7.7156816450100885E-001,6.8292156562597028E-001,3.4698517643554999E-001,4.5794401454051920E-001,3.1870956443730353E-001,4.2747961512569593E-001,7.4072596103032284E-001,1.1239943073780793E-001,3.9073829455895037E-001,9.0230727600684135E-001,4.5651805577987470E-001,9.5824923527016348E-001,1.8940548044604483E-001,7.2681528505836435E-001,8.3701352642203963E-001,7.9215654560052928E-001,9.2358779278814718E-001,2.1813442396997712E-001
5.5982617362645559E-001,8.3107357548607996E-001,8.8929217569056485E-001,1.2479662318141778E-001,9.7245798104392558E-002,3.4988774160875780E-001,3.1840855817530589E-001,4.7747395494267536E-001,8.1167778512118771E-001,2.8821984282633539E-001,3.8511999078802650E-002,9.4011766459327073E-001,9.5609667164656009E-001,8.8680142787197491E-001,5.0549085716098574E-001,1.7099596817728904E-001,8.9985585794213419E-001,4.2159213956227992E-001,7.0267847586780197E-001,3.0399678733187058E-001
6.6523023626979771E-001,2.8384832578110808E-001,1.2802319735380413E-001,3.8388567167812976E-001,8.4052168179505471E-001,6.5546492008236956E-001,8.8899826657252801E-001,8.6922459764596405E-001,2.5038049243499561E-001,3.5743867809990704E-001,6.0829991926694782E-001,2.2125118682456665E-001,2.7870461516542877E-002,2.5616077183450781E-001,1.2934772902846170E-001,2.2330295293626842E-001,1.9876094809485587E-001,7.2150317827601318E-001,4.7095221608455123E-001,3.2519222779261786E-001
8.9237437157510680E-001,8.8897469340024748E-001,7.7720801209224277E-001,3.9701704669112675E-001,2.3956675565018001E-001,8.9007318283255055E-001,3.8284462669016400E-001,2.2082721012193332E-001,8.4133130242729426E-001,7.1668369784863262E-001,8.6542857976696710E-002,4.2834769022164487E-001,7.7359017206130609E-001,9.3136168558417787E-001,7.7030310476001373E-001,1.3023842641630476E-001,6.6645135015638635E-001,1.2807561684699117E-001,2.4170893921761716E-001,8.6658450013942956E-002
7.4931111731167965E-001,6.4239801541149077E-001,3.7772038863330681E-001,9.4210373055134577E-001,2.2433805794861816E-001,8.1307088588877663E-001,7.9422086873500164E-001,2.9831512382104258E-001,5.1492841344741780E-001,1.8470437950448668E-001,1.7113088934967521E-001,4.7657808405772556E-001,9.0147243469262173E-001,9.2192094696838245E-001,2.0913498745135639E-001,7.6010041945079920E-001,2.6176373299673023E-001,3.9711905678506854E-001,8.2582162515951063E-001,5.6750858353368339E-001
9.1449910110441024E-001,9.7504414332972278E-001,8.5622998503015613E-001,9.9382036434240950E-001,7.4692883411839028E-001,1.0948745827490160E-001,8.7080906891206611E-001,9.2662916647432148E-001,8.4153228557214166E-001,5.3690081212509733E-001,7.1269454834006429E-001,5.3629677350876082E-001,7.3134181097338480E-001,6.5935137823450585E-001,5.7222882734585923E-001,9.9360135125746507E-001,3.6772356147714941E-001,5.7950141944811595E-001,2.6070224175215206E-001,7.5980636970304793E-001
3.0127167497206997E-001,6.7817791721090681E-001,3.0225651138080384E-001,1.9097512365918826E-001,2.9329898065440920E-002,8.8103368500613577E-001,1.9288957416806973E-001,5.3722902558020547E-001,7.1142010645508114E-001,5.8614999978931037E-001,3.1643613562782769E-003,6.1784687988319531E-001,1.6431278268181991E-002,8.7770740483194853E-001,3.7633285857191839E-001,3.1561966977439382E-001,9.8181565453034192E-002,3.0026375666373317E-001,3.7144681977712458E-002,5.3095813241388601E-001
4.3314999054081149E-001,9.4395469512610930E-001,9.0966978451326852E-001,6.1295183473308723E-001,9.2831541779768023E-001,6.9306649356645023E-001,9.4773487400145284E-001,1.8704543956502412E-001,8.2893187946602986E-001,9.4611037355818672E-001,4.0987945200863835E-001,9.1387744558955497E-001,8.1513888914454824E-001,2.6967064287606790E-001,2.2511267901145701E-001,5.9040616135323476E-001,5.4922800542990591E-001,5.9286191425903711E-001,3.5824915880857823E-002,8.9311258723706288E-001
6.2231637020450492E-001,2.2166628290043822E-001,9.1205491429411978E-001,9.0796508694860542E-002,5.5621834997020536E-001,7.1961880250256283E-001,8.0957414294304264E-001,9.6337472316196526E-001,4.0543603406383710E-001,4.9405487626542449E-001,5.5349543786007438E-001,7.2216153861197063E-001,7.4107084143488589E-001,6.7962242465834277E-001,7.2714138860209609E-001,2.9456579919815606E-001,1.0890558373973433E-001,5.0171817403568075E-001,1.2980381214680312E-001,3.9182301624908794E-001
7.3564158125293033E-001,8.3475124833819103E-001,2.7581607850471768E-001,1.7457676671399941E-001,4.6517089406937545E-001,6.8849574286590109E-001,8.4112850227203173E-001,4.8671392601480784E-001,8.4804724859260605E-001,5.1562802299316024E-001,6.0436186584213558E-001,1.6083921243964339E-001,2.9663750446130827E-001,2.3406641552953250E-001,6.4667229445983765E-001,8.1807187224556954E-001,4.4342400026090356E-001,9.5513069358938596E-001,6.8482988337545525E-001,7.7502444194493547E-001
9.0077229382732937E-001,1.1057974230464437E-001,6.0358278141568122E-001,5.7974740689551785E-001,7.2349610808173481E-002,4.6520059534443942E-001,2.9521518903471988E-001,8.7935168191086932E-001,9.1683731830267612E-001,2.0635779227149276E-001,3.0225915307739132E-001,4.9154142885516366E-001,9.7394160683501152E-001,5.7825945511090160E-001,4.5855590746609964E-001,8.5325201671869388E-001,6.5908619203712948E-001,3.0627269299383164E-001,2.3379668680611876E-001,9.3377659068024077E-001
3.0547796979808534E-001,1.6042861232367872E-001,1.9172116196541952E-001,7.0031868877219294E-001,2.6592599768364272E-001,9.4073008325046537E-001,6.0640826660427272E-001,4.9084304912092959E-002,7.8347730291800921E-002,6.6326558980046413E-001,4.1434218418741781E-001,2.0366012459206845E-002,2.7216000628359587E-002,5.2784334256624887E-001,7.2457045018136745E-001,1.7304253098956049E-001,7.4395181854995962E-001,6.6311678679889252E-001,9.4745210908978483E-001,8.3157108383417988E-001
5.9301201086771593E-001,9.1958105618338370E-001,3.7933911580770424E-001,8.6706757019308378E-001,5.3881831783780576E-001,8.0036233553234262E-002,1.0342444981964202E-001,9.5883915177608081E-001,1.5263109559828530E-001,5.1300100451572017E-001,5.6159254989370899E-001,4.7462919649830071E-001,1.1479849450191089E-001,6.4216218822811877E-001,4.4284105330774914E-001,7.4756743458250008E-001,4.3663781514121797E-001,3.5731533978683983E-001,1.6709135808179373E-001,7.6147990195350179E-001
5.8612608295898627E-001,4.2024051664417705E-001,8.5860504255696424E-001,1.8715840853213514E-001,9.1493402922963185E-001,9.0456782322761653E-001,1.4245297671691626E-001,8.1655503036788391E-001,5.9104233758458691E-001,4.7442036928875808E-001,9.3942055006080438E-002,9.3439979312195365E-001,2.5716191244253957E-002,9.6871693541339376E-001,2.5771818072816555E-001,2.0014687022775557E-001,2.8638486859514967E-001,9.6309996157115907E-001,3.6723150555727835E-001,8.0219595888008044E-001
1.8128588675023039E-001,4.9878145865929396E-001,5.6170344713367085E-002,4.1545803626716665E-001,4.7705282156797491E-001,9.0712037454602679E-001,7.2672089038941667E-001,4.1304448019190648E-001,6.8612898808017420E-001,4.2936785076570949E-001,4.6706826691553027E-001,7.4890096981850418E-001,5.2879896990391895E-001,8.7984794927158949E-001,7.4506816050540214E-001,6.0611428391174949E-001,2.6721280986121282E-001,9.4530118738794555E-001,9.2094973115284140E-002,8.2745912593511028E-001
1.8038838931033960E-001,7.2787592228010778E-001,8.6669312308957414E-001,9.2443436550764235E-001,1.1641543074292648E-001,7.9459979829424032E-001,3.0232944232318609E-001,9.6269575731322876E-001,6.1555724233498932E-001,1.2819160655899253E-001,5.9434001544439174E-001,1.3451163770327745E-001,9.1769788321308610E-002,6.7181371110685284E-001,9.9939916513344496E-002,3.7817341887612776E-001,8.1462816160330098E-001,2.5646289661496185E-001,8.7261413558022949E-001,1.7776475572493089E-001
3.0552627424231360E-001,8.6705130278102915E-001,6.5726596576515783E-001,6.0379544381173800E-001,3.3671468199265492E-001,2.6408911470676477E-001,4.1877694269457755E-001,7.6241841763516990E-002,3.5452592425732971E-001,3.7535473094561628E-001,4.4028298250588199E-001,4.7238926969146627E-001,5.1297425599899582E-001,6.0974396058741676E-001,1.3524899422012451E-001,1.8490903811402035E-002,1.2550768333866846E-001,2.6053208352309931E-001,2.1779636317523658E-002,8.5911403271587983E-001
4.1580178558041810E-002,5.2725340976218582E-001,6.1548110997113015E-001,4.9569890095591751E-001,5.2061727002843547E-002,4.2224445468316640E-001,8.3655501301734358E-001,4.8979510675770321E-001,6.2586002061055002E-001,8.1127000737839705E-001,5.0603979873162730E-002,6.2311668692385580E-001,1.2930200714183507E-001,8.4205484091055482E-001,9.7211452882258720E-001,4.1350129160453009E-001,2.6373475902595249E-002,4.0954538658790107E-001,5.8334923236848890E-001,4.3166010113950198E-001
2.3397792498028028E-001,9.5579479320093674E-001,8.2488862337336377E-002,7.6178950106357424E-001,2.1437593932354540E-001,2.8000367982327547E-003,9.6968360637459083E-001,3.2869434586680402E-001,9.6209645586935555E-001,7.5175659959172259E-001,3.0766858493528720E-001,1.8800722480780133E-001,3.2962249685912898E-001,8.7508422060969981E-002,2.5686598933935538E-002,1.3855217340259540E-001,8.4658321922624946E-001,7.2675813537763354E-002,4.8852327304169352E-001,2.7477723935435722E-001
3.5449888097699889E-002,1.4888159123013476E-002,5.0853071744791645E-001,8.2159584194218882E-001,1.2627628805743712E-001,6.2182147607897542E-001,7.7411779193208041E-001,4.2290029532579859E-001,7.7130998930025185E-001,9.9160396227907976E-001,2.5327459933624596E-001,4.0804135551839760E-001,4.1788537824538319E-001,1.0195693870370245E-001,9.0139977010850636E-002,6.7553491630613105E-001,9.1903105476761038E-001,1.4437222027761773E-001,7.0449726510898414E-001,1.9793796531144819E-001
5.9793976593058440E-001,6.0126829198924925E-001,7.3470453566400440E-001,1.4872681938194623E-001,8.3163298791684226E-001,8.4711486334202801E-001,3.5024094477783835E-001,2.1532220500632493E-001,5.8167530663423173E-001,3.1335521844923131E-001,4.5255512393414209E-002,5.2122084996838591E-001,1.7662476236610861E-001,1.9937229945633775E-001,6.7048342525544025E-001,3.8894448106190152E-002,3.6883395228110455E-001,2.2046986117024778E-001,2.5857299146182050E-001,3.9886353812338737E-001
3.7488772341304222E-001,9.6207558958624539E-001,6.7287043072003117E-001,5.7347891281624563E-001,4.9283825554477495E-001,4.6877252256761415E-001,6.1344585201837809E-001,7.7320781011258277E-001,1.9035189327779697E-001,6.9419585075538803E-001,6.6656855151910521E-001,5.3560046922696636E-001,5.8459422117588400E-001,7.1842881434897243E-001,9.0929143516801669E-001,3.2595486506175347E-001,9.7496003139372844E-001,4.9504227753663038E-001,3.2547449724065647E-001,2.6069276973553202E-001
8.2811991236647082E-003,2.4696991126632384E-001,5.2535994800533792E-001,1.4103033951836558E-001,7.8245118377187628E-001,9.9994502356058113E-001,8.3793926156351051E-001,3.2705144155741256E-001,6.5446622419619294E-001,4.8914585429122465E-001,5.2888285459719619E-001,3.0644916326188371E-001,7.0617888962160913E-001,3.1926585926562390E-001,5.8971527550639391E-001,7.2637255198399708E-001,1.8151030662859571E-002,3.0228337351888673E-001,3.8541622122767249E-004,5.2567941634112414E-001
1.4578884718569526E-001,3.5179268983303436E-001,4.0446170623378980E-001,1.6573337562723841E-003,1.4286724251867972E-001,8.7512022647318222E-001,9.3868969231314014E-001,7.9059424120956434E-001,9.8762612834024088E-001,9.9927277953279292E-001,8.9418470906358971E-001,6.2440157778287841E-001,4.8941636299732549E-001,7.8262200370564450E-001,1.2411412808564508E-001,3.7195349233972153E-001,4.3813234066648740E-003,3.7598298860646429E-001,3.2480150862044044E-001,8.6360126706124474E-001
4.5732187287526077E-001,6.3165107448135444E-002,7.6272784491622059E-002,4.1085525412237961E-001,1.6873876207638255E-001,4.1871697203765662E-001,6.0443735186810243E-001,9.5845909904177262E-001,6.0401817380522478E-002,9.0075447390048136E-001,9.3851999834840924E-002,5.9388721430693314E-001,8.3277355776436102E-001,5.9481855181957333E-001,2.3773174044079934E-001,2.9807699161420714E-001,3.6718216641362877E-001,6.8648528044635704E-001,1.7957221961749620E-002,8.6207816716127117E-001
4.3572280790490880E-001,4.3769129887398263E-002,4.3260505831401241E-001,2.4885140692459815E-001,8.0349829015198682E-001,5.5126858728836645E-002,1.8452463004951961E-001,4.6674864444585179E-001,2.6902640092523905E-001,1.6723978622601418E-001,7.4228933411398446E-001,6.9017663070234034E-002,7.2344640944755711E-001,5.1082272288386210E-001,7.6739582430042408E-001,8.2336552533603558E-001,3.2592872888964625E-001,1.7683816050702841E-001,8.9194526095657767E-001,7.4846581072527485E-001
1.6954300152657292E-001,5.2066344220954475E-001,7.7201447012891367E-001,7.9216790633940537E-001,8.0324743002468169E-001,9.7887151371877379E-001,7.5022919185900971E-001,5.1292115943427030E-001,5.0820895945548983E-001,7.3734177028483117E-001,4.1004571591219124E-001,1.9101671233606513E-002,7.8702261061264134E-001,4.0307258780168753E-001,8.4614487454402754E-001,9.2819676077771962E-001,5.4936497132108553E-001,7.7954227349771643E-001,9.4087415513317063E-001,1.4894061380063720E-002
4.9788411814726324E-001,5.4694675723578412E-001,6.5079485965779060E-001,1.7282907510663878E-001,5.6947629126044097E-001,2.5804666286984701E-001,1.6330620221841452E-001,9.0026503592847107E-001,6.8691269652339459E-001,6.3220379722179842E-001,4.0547625416213640E-001,9.4345765011100857E-001,2.0984032369983691E-001,9.5511683411194326E-001,4.5586499094428601E-001,2.0272099284049288E-003,4.1530174869142794E-001,5.3479862653551667E-002,3.8760274133935169E-001,5.9196031294605878E-001
1.9202865349242218E-001,9.2141751587413478E-001,5.5308119906666664E-001,6.4992693823007264E-001,7.1383347626581894E-001,1.2557105472010519E-001,7.6333943516195224E-001,9.2018864500151520E-001,4.1974866142432876E-001,2.2279359816455044E-001,2.9868080438481043E-001,5.9335444096248824E-001,2.3295911951061532E-001,8.0086624625773511E-002,4.0374336266805610E-001,7.5105916934089090E-001,1.0569768212004682E-001,6.7723521942505183E-001,5.5417506448220377E-001,5.5437058681691875E-001
6.5108637853634510E-001,8.0294593807794212E-001,5.6283249605482433E-001,9.8958376520993918E-001,4.4908609156139000E-002,3.5962017046646816E-001,9.1593703434553186E-001,3.2268707613851877E-001,9.1650116066569220E-001,2.2241186672123509E-001,8.2500256091599078E-001,4.9243693512731107E-001,4.3193196492000258E-001,8.3200612325245371E-001,4.7374968289803759E-001,9.7117067852500061E-001,3.5711674036221641E-001,6.6560456649231969E-001,6.3155568190022848E-001,4.8285285152610868E-001
2.3852590949959182E-001,3.1327215378551360E-001,3.8462623008211511E-001,2.8753122614703747E-001,2.5375868313456279E-001,6.6892711439114150E-001,6.2445545805558156E-001,9.9036230946927895E-001,1.4351863237055165E-001,1.1063829595421193E-001,2.3410285352670659E-002,3.1110831044810128E-001,6.6754425444698839E-001,1.8070558475329257E-001,1.3151001240049978E-001,8.9375228433354770E-001,9.4948794353123345E-001,4.1885331208004140E-001,1.4382145843693211E-001,2.9771828200018624E-001
4.4804829968330617E-001,1.1402292954360532E-001,1.7505897017196367E-001,6.5696087518784752E-001,1.4647195462608500E-001,5.3409744305456072E-002,4.9249559867294679E-001,9.2635945777434381E-001,7.7671208233596925E-002,4.6475760895032192E-001,5.7061047083786109E-001,2.0060693754422890E-001,8.7992540597620217E-001,8.9930360598527015E-001,8.1293817567627014E-001,2.8542560118305260E-001,6.6148375450918273E-001,6.5195101053259941E-001,8.9040935443937375E-001,8.9402505568793322E-001
8.2038192112579000E-001,4.3339084966025332E-001,7.2962192027729944E-001,4.3025182353863639E-001,5.7676388743562990E-001,7.2372363485233196E-002,8.2987525944569773E-001,1.4744293062605359E-002,4.2983138027399104E-001,5.0664656100094108E-001,2.3109619302822995E-001,8.0278531566110833E-001,1.5429791347837168E-001,2.4225828125698159E-001,7.6343728364080465E-001,8.5675795228426455E-001,3.6428182617013977E-001,5.6720692394887384E-001,7.5040862373296624E-001,2.4229746758718215E-001
6.3827938737987777E-001,2.6018362590838555E-002,9.1712208928324912E-001,3.8118487428906961E-001,1.7666678876461289E-001,1.3195096990830818E-001,4.8155872520640935E-001,3.4898488347591533E-001,7.5485287288319824E-001,6.5457963041927003E-001,5.4798393863189609E-001,1.7852149353098412E-001,9.0354078533172744E-001,1.6181278589837536E-001,4.3946030147100040E-001,4.2922856960651773E-001,9.8626561082553710E-001,8.4051643239515517E-001,6.0138371126615109E-001,9.9988929973476848E-001
1.3946163880370496E-001,3.4463045200965692E-001,8.4624241242678899E-001,8.5215367909197648E-001,3.4175597645773392E-001,4.1854001375655613E-002,3.8104532723727225E-001,4.1026288404704231E-001,6.3770542396463370E-001,4.8057679824951371E-001,4.9966131219231030E-001,1.9981354567415571E-001,2.1729661313361076E-001,8.7889847052580039E-001,5.0462817209465083E-001,1.6180259443503797E-001,8.1645326754009551E-001,7.8242285107538989E-001,3.3663525693770285E-001,7.1221122450099839E-001
4.7762641711078740E-001,7.8662668581272699E-001,4.5103548203502503E-001,5.9448356858040241E-001,1.2199879734306468E-001,7.9132090800547683E-001,6.2398192707377542E-001,2.7199047204069277E-001,2.4432897556943906E-001,1.5129350026135652E-001,4.8372061509464409E-002,8.6570015716576465E-001,7.4137927126941960E-001,5.9218850747496843E-001,6.8601334388886173E-002,2.5898612337830446E-001,9.6074433748762333E-001,4.8840719718235065E-001,6.3823700102518421E-001,1.0819596573554753E-001
8.6594893159608144E-001,4.1643553897599644E-001,2.7685997939347151E-001,6.4712729025903015E-001,7.6256918991840339E-001,6.4800329230738662E-001,5.2830700851329293E-001,1.1599875095295409E-001,4.3706452667269990E-001,3.4150112794134507E-001,5.0958068171253235E-001,4.5950688238166415E-001,6.4137903671582008E-001,8.9385819992886073E-001,3.6411501651153660E-001,1.3005194210187276E-001,2.3165668346491508E-001,8.5859074675487812E-001,4.5823471292385304E-001,7.6573530961177216E-001
5.9825435087625745E-001,7.0563169800615466E-001,8.4533600316082902E-001,6.9309376269251421E-001,1.1560887555906266E-001,4.3317080234154887E-001,7.4062153974213996E-001,9.4688075617182077E-001,3.4890820535700579E-001,3.4027251970170191E-001,4.0038793069914563E-002,5.0309913361604519E-001,5.1880914908776776E-001,7.8397670790460738E-001,7.5084529762242314E-001,4.3178937197760436E-001,1.3303603572215068E-002,3.6389774593119828E-001,9.8043335058578784E-001,9.2313927294073361E-001
3.9015096293894114E-001,8.0933941425469080E-001,8.0171552726338446E-001,3.9380676507650564E-001,6.1466461664367922E-001,8.6979061734499352E-001,8.1310204747769543E-001,1.2069479015611886E-001,5.6892846262032015E-001,8.5700600167992824E-001,9.2492292570809126E-002,1.1245570450962260E-001,5.1080056299364462E-001,4.8413793284060536E-001,6.8143767673624656E-001,4.6297907799166607E-002,3.7556866273439245E-002,2.3124001904176576E-002,8.9542439678268038E-001,6.9676409811943085E-001
9.8543552856986205E-001,2.3034306223465098E-001,9.7527074529696678E-001,9.1203686991852240E-001,2.4115907051531597E-002,2.4773373504046650E-001,7.6916659035680668E-001,6.2275562059796652E-001,7.0321921714284946E-002,2.7245150420739161E-001,6.6075161758991174E-001,1.6428288210371708E-001,6.2656903511768458E-001,8.0959499851594274E-001,5.1997797293501229E-002,4.1630620620494047E-001,3.5755600798514628E-002,8.0033501564919618E-001,9.7989163840691795E-001,1.5505099444619094E-001
