c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25
4.77701187e-01-5.99018812e-01j,6.09375000e-01+2.29567289e-01j,1.12339497e-01+1.63626480e+00j,-2.38504648e-01-1.99632692e+00j,-3.10781002e-02-1.96381807e+00j,9.06783581e-01+1.51131809e+00j,1.30770504e+00+3.56299877e-01j,1.36893868e+00+1.77463531e-01j,-1.68518972e+00-1.28112102e+00j,1.94217074e+00-1.30625033e+00j,-7.28237867e-01-1.21209931e+00j,-1.35323513e+00+6.43397570e-02j,1.78466403e+00-6.88935637e-01j,1.08996868e-01+5.31831026e-01j,-7.44302750e-01-7.15267658e-02j,8.50717545e-01-1.10728502e-01j,5.43725967e-01+1.06407404e-01j,3.20167542e-02-1.76333010e+00j,5.15118599e-01-1.13877296e-01j,4.76113558e-01-1.55946541e+00j,3.71782184e-01+3.82464647e-01j,-1.48754656e+00+1.55508983e+00j,3.80392313e-01+1.15890622e-01j,-3.25354308e-01-1.34478498e+00j,-2.64316797e-01+8.31969619e-01j
-3.22624922e-01+1.74271679e+00j,-1.55166805e+00+1.37494898e+00j,-1.15058339e+00-1.11540556e+00j,-5.84111452e-01-3.95012587e-01j,-3.31517965e-01-5.17405272e-01j,-3.39911938e-01-1.05318666e+00j,8.89949799e-01+2.06949949e-01j,1.55927920e+00-8.51054192e-02j,-3.98697138e-01+9.91006374e-01j,-5.27784526e-02-7.54041433e-01j,-6.46712065e-01+2.97732592e-01j,-3.91931534e-02+6.90196276e-01j,-1.87663049e-01+4.29087877e-01j,-4.46115494e-01-5.64210773e-01j,2.82596350e-01+3.43489647e-01j,4.28383350e-02+6.29359484e-02j,-1.74425870e-01+4.94663954e-01j,1.01785183e+00+1.18575120e+00j,7.95565367e-01+1.39473200e-01j,-8.10780048e-01-3.37435246e-01j,-5.71941614e-01-3.91360283e-01j,-8.10784340e-01+1.70061707e+00j,1.02748859e+00-2.02368259e-01j,-7.96273232e-01-2.09532738e-01j,1.06777179e+00+1.70310438e+00j
1.48874545e+00+2.26745367e-01j,3.47645044e-01-6.57207489e-01j,4.85574722e-01+1.23829877e+00j,-1.70457590e+00-2.56999999e-01j,2.10336924e-01-4.10691500e-02j,-1.62405491e-01+1.78811550e-01j,1.58232212e-01-3.40588093e-02j,-5.68480253e-01+2.79945374e-01j,-1.82057738e+00+3.62694263e-03j,-5.58437109e-01-6.97553456e-02j,1.31559587e+00-9.87581015e-01j,-1.14187765e+00+1.11568666e+00j,2.25400209e-01-2.80087471e-01j,1.69594920e+00+9.79062557e-01j,5.74282169e-01+1.07498229e+00j,-1.44152415e+00-3.12388420e-01j,1.12511003e+00-1.75544488e+00j,-3.98494244e-01+5.65479279e-01j,-1.39782751e+00-7.55233526e-01j,8.63798141e-01+1.09247673e+00j,-1.08312106e+00-5.04547119e-01j,-1.09739971e+00+4.02252674e-01j,-1.53918147e-01+1.27768946e+00j,7.96099663e-01-1.13850105e+00j,6.63317442e-02+8.84892941e-01j
-7.21039772e-02+6.32734776e-01j,2.65915871e-01-5.25827646e-01j,-3.65628511e-01+3.93505096e-01j,-1.99429226e+00-1.20963514e+00j,1.20843947e+00-3.68668318e-01j,1.85639858e-01+4.56873417e-01j,-5.20708561e-02-1.07625926e+00j,-7.89074898e-02-2.68537760e-01j,-1.30264544e+00-7.56316423e-01j,-3.87900829e-01-1.13754320e+00j,-3.85851860e-01-1.42814398e-01j,8.41539621e-01-1.19445431e+00j,1.97766602e+00+5.43287277e-01j,1.10270464e+00+1.66568577e+00j,-1.05570793e+00+3.63071203e-01j,9.48079586e-01+6.66528940e-01j,-9.02320147e-02+1.92439318e+00j,3.66477966e-01+5.65495968e-01j,2.48696804e-02-9.90397453e-01j,4.76676464e-01-3.83065820e-01j,-1.27248478e+00+9.15131569e-01j,1.90000534e-01-5.62350988e-01j,-6.21365786e-01+1.03179276e+00j,7.02856183e-01-8.44639063e-01j,-5.66909790e-01+1.43998384e-01j
-3.32956314e-01+9.75488186e-01j,-2.75951982e-01-1.07793987e+00j,-8.09070349e-01-3.93007994e-01j,1.24291897e-01+3.44706059e-01j,-1.41423631e+00+1.35179698e+00j,3.33144665e-02-9.54987288e-01j,-3.96735191e-01-3.19136620e-01j,-2.72713661e-01-2.22146511e-01j,6.80742979e-01+1.00574100e+00j,-5.29834509e-01+1.81717765e+00j,-4.43778515e-01+6.31902218e-01j,7.13762999e-01-1.06304228e+00j,-6.00181103e-01+6.83578491e-01j,5.55851221e-01+7.63696194e-01j,6.58052802e-01+8.74820709e-01j,1.43894160e+00+2.88430452e-01j,1.37290907e+00+7.02855945e-01j,-4.43190575e-01-1.76326394e+00j,-1.06404030e+00+4.55340147e-02j,-1.48971081e-02-2.91642427e-01j,1.09757686e+00-1.22084808e+00j,-9.46118116e-01-1.21649480e+00j,-1.22760129e+00-1.53103590e-01j,1.74258900e+00-1.83864307e+00j,-4.32824135e-01+1.31270134e+00j
1.72477722e-01+1.65464747e+00j,2.01575279e-01-5.14097929e-01j,-6.58733130e-01+9.42308426e-01j,-8.70680809e-03-3.45333815e-01j,-1.43928313e+00-1.28710675e+00j,-1.34502649e-01-5.03575802e-02j,1.05592966e+00+3.73900414e-01j,-1.60052323e+00+1.35251522e-01j,-5.53180695e-01+3.64885330e-02j,-7.04434395e-01+1.89323187e-01j,-3.80169153e-01-1.24900579e-01j,1.85128832e+00+6.50020957e-01j,1.73826694e-01+6.31125212e-01j,4.45718527e-01-6.73878193e-01j,1.44544172e+00+1.03199005e+00j,7.10572004e-01+1.62932539e+00j,-1.12870932e+00+7.70734549e-01j,3.93975377e-01+1.44965529e-01j,2.46363401e-01-1.38382971e+00j,3.82914901e-01+2.34922051e-01j,2.40726590e-01-1.00680387e+00j,8.67274284e-01+9.94441509e-01j,4.12899256e-02+4.58452702e-02j,-1.39590979e-01-5.80793381e-01j,-1.52235115e+00+1.77714586e-01j
-8.29854727e-01+1.72090745e+00j,1.83715701e-01-4.68661785e-02j,9.92462635e-02-1.83104515e-01j,1.64191318e+00+2.50681639e-01j,-6.15602493e-01-1.24091172e+00j,7.89820433e-01+7.29363918e-01j,6.40381455e-01-1.14797163e+00j,-3.86333466e-01+5.35230637e-02j,-3.19726944e-01-4.59620476e-01j,1.25227404e+00+5.59748650e-01j,-2.51204967e-01+4.76393700e-02j,7.52511978e-01-8.40562582e-01j,-1.27449989e-01+7.36052036e-01j,1.91597235e+00-3.94340277e-01j,-8.73559713e-01+1.48150206e-01j,-1.03211772e+00+1.26190066e-01j,6.07105732e-01-7.57359266e-01j,-3.96950960e-01-1.93014979e-01j,1.62438059e+00-1.43910837e+00j,-1.26915455e+00-2.94186831e-01j,-2.36643076e-01+8.20952654e-01j,5.76516628e-01+4.39641237e-01j,6.30041361e-02-1.25078440e-01j,5.11265039e-01+1.44170034e+00j,7.34112740e-01-1.95276439e+00j
-3.02222013e-01-7.61584520e-01j,-2.96990395e-01+1.04296446e-01j,-2.83162832e-01+1.91843045e+00j,7.80749083e-01+1.12730908e+00j,-5.95133305e-02+5.47527790e-01j,3.26614857e-01-6.87780380e-02j,-1.32661462e-01+1.75432444e+00j,3.36688757e-01-1.59680271e+00j,1.94378567e+00-5.77902555e-01j,3.50406885e-01-8.33883405e-01j,1.89624369e+00-1.45182341e-01j,9.58690643e-02-6.22923374e-01j,-3.12387019e-01+8.71281147e-01j,-6.20501041e-01+1.33325315e+00j,1.11392260e-01+8.09393644e-01j,1.74987793e-01-5.89066982e-01j,-4.72156644e-01-2.63730288e-01j,8.68559003e-01+6.78730488e-01j,-2.41277218e-02+1.05506182e-01j,2.15152025e-01-5.51774263e-01j,9.51264381e-01+4.15793419e-01j,3.29867601e-01+1.07303262e-01j,-7.03762770e-01-3.58651757e-01j,-1.88481021e+00+1.29997909e+00j,1.16742063e+00+1.33145559e+00j
-3.29713106e-01+1.04475021e-01j,7.67259002e-01+3.39226007e-01j,-1.24126172e+00+1.58754110e+00j,-9.31394815e-01+9.14203167e-01j,-4.18769330e-01-2.65164375e-01j,-7.31273890e-01+5.20660877e-01j,-1.99833393e-01-6.02939129e-01j,-3.72269869e-01-1.03931737e+00j,2.95622349e-01-4.76884604e-01j,-1.69190526e-01+3.64864349e-01j,1.22350359e+00+4.62198973e-01j,2.73468494e-02+4.43842411e-02j,7.87917852e-01+3.03502083e-01j,-1.69471145e+00-5.95987678e-01j,2.03426123e-01+8.61106873e-01j,-7.33034849e-01+9.23679352e-01j,3.07782888e-02+8.72522354e-01j,-1.19422197e-01-1.04112923e+00j,2.55029678e-01+8.40834856e-01j,6.80571795e-02+1.39525771e+00j,-4.32333112e-01+5.73259115e-01j,-6.17484212e-01-1.78337097e-01j,-1.16128814e+00-1.39562941e+00j,3.32064629e-01+2.30616331e-02j,6.91892743e-01-1.27231151e-01j
2.94353247e-01+1.44473410e+00j,1.57680869e-01-5.15100956e-01j,-1.12033093e+00-3.93872261e-02j,-7.88019180e-01+7.75075436e-01j,1.68791294e-01-1.54431105e+00j,7.70196915e-01-6.31518245e-01j,3.90511274e-01+4.92066383e-01j,1.46384263e+00-4.32569504e-01j,1.49431014e+00-1.65628016e+00j,-3.49625587e-01-1.26370668e+00j,-3.71388555e-01+2.45734930e-01j,-7.43764877e-01-1.37053585e+00j,5.68323016e-01+8.81355762e-01j,2.68128395e-01-5.13279080e-01j,-1.77906156e-01+4.42296982e-01j,2.39818692e-01-7.13880777e-01j,6.62922740e-01-1.20286965e+00j,-3.47292185e-01-1.01455212e-01j,-9.71339941e-01-1.86091423e-01j,7.37354875e-01+9.02610302e-01j,-1.11800194e-01+9.72743034e-02j,1.23424363e+00-4.70058441e-01j,1.97731721e+00-1.62591887e+00j,3.75199318e-02+1.01825500e+00j,-3.01144361e-01+9.54978466e-01j
1.32717717e+00+7.57514954e-01j,8.01380634e-01+4.01720524e-01j,8.28066587e-01-5.64792871e-01j,-1.53378832e+00+9.48314667e-02j,-1.44898891e-03-5.66039324e-01j,9.26890373e-02+9.90535021e-02j,-3.91725034e-01-8.04939032e-01j,-3.54934931e-01+1.31107569e-01j,-4.05392170e-01+2.36922503e-02j,3.43083382e-01+2.59737015e-01j,-1.49649441e+00+1.63208246e+00j,8.73037338e-01+6.28603935e-01j,3.29748869e-01-3.35671186e-01j,-3.50968838e-01+8.44762087e-01j,1.35013080e+00+8.80684733e-01j,-6.46356106e-01-1.50682926e-01j,1.08258891e+00+1.98628044e+00j,1.49410796e+00+2.00992107e-01j,-1.48136008e+00-9.51206446e-01j,-4.31679279e-01-1.27164334e-01j,1.59010220e+00+4.16244745e-01j,-1.02905929e+00-4.72493410e-01j,2.05324173e-01-5.01356244e-01j,8.27454329e-01-1.22246158e+00j,1.29292250e+00+1.43989599e+00j
7.88832903e-01+3.33463192e-01j,2.36680031e-01+4.51166630e-02j,-9.80100393e-01-1.03825724e+00j,5.08258343e-02-2.97271967e-01j,3.24251175e-01+4.37286139e-01j,8.13447952e-01+1.50967646e+00j,-5.22079706e-01+8.12842846e-02j,1.19952703e+00+6.06333494e-01j,-1.44443333e+00+7.85756111e-01j,-9.61570740e-02+5.09169579e-01j,-8.84426355e-01-1.15765071e+00j,6.55817032e-01-1.40616512e+00j,9.12157536e-01-1.42926037e+00j,-1.03719485e+00-1.63625717e+00j,6.19006157e-03-4.51571703e-01j,5.47459841e-01+4.94626999e-01j,-2.02409744e-01-4.01662230e-01j,-6.41231537e-01-9.78070021e-01j,-8.90879869e-01-9.43808317e-01j,1.21015894e+00-1.08039486e+00j,-5.23220539e-01+1.91986334e+00j,1.34649324e+00+5.58786035e-01j,-4.41329479e-02+1.00963616e+00j,1.87996745e-01-1.43663085e+00j,-1.25247598e+00-2.60715008e-01j
1.39199555e+00-9.41450596e-01j,3.04701567e-01+9.35867310e-01j,-4.57390547e-01+9.27093983e-01j,-5.25324106e-01-5.87640285e-01j,6.24143600e-01+4.03146744e-02j,1.69174409e+00-7.07658052e-01j,-8.99167776e-01+1.81522095e+00j,-6.04937077e-01-1.02664769e+00j,1.09242022e+00-1.05409408e+00j,-3.38552952e-01+1.40923679e+00j,-9.66034412e-01-1.80435181e-02j,2.28579521e-01+8.05624247e-01j,-1.56524420e-01+4.54694986e-01j,6.01983428e-01+3.93069506e-01j,-3.15884590e-01+1.40344703e+00j,-7.94250727e-01+1.34226739e+00j,7.19305992e-01-4.03342485e-01j,3.39686394e-01-1.04713440e-01j,1.13761771e+00+2.70534754e-01j,1.05852604e-01-5.38246155e-01j,4.78322148e-01+4.76063013e-01j,-1.83155155e+00-5.82855046e-02j,-3.11122894e-01-7.32423782e-01j,1.69284821e-01+7.78000116e-01j,4.67698097e-01-7.99150467e-02j
-5.03507257e-01-7.14420319e-01j,-1.34153843e-01-1.08164477e+00j,-3.51023436e-01+9.33956146e-01j,-6.68412209e-01-1.52083683e+00j,6.86895847e-02+8.70831966e-01j,1.71985388e-01-1.68549871e+00j,-1.65837467e+00-3.07182193e-01j,5.62316179e-02+4.78057623e-01j,1.26159763e+00-1.01453555e+00j,-1.12898135e+00+1.08458519e+00j,9.34696198e-02+1.74870932e+00j,8.95228386e-01-4.63629961e-02j,9.40820575e-01+2.81758547e-01j,-3.09179097e-01+5.41430235e-01j,-4.89172459e-01+9.21973228e-01j,8.41343641e-01-3.68364811e-01j,5.71337938e-01+6.29296184e-01j,-4.67512608e-01+1.83413506e-01j,8.40958476e-01-4.09004688e-01j,-2.29087144e-01+8.96230698e-01j,2.93040276e-02+1.43764734e-01j,-8.45327377e-02+1.25614190e+00j,-1.07481360e-01-7.61082649e-01j,9.63147163e-01+1.38225341e+00j,7.43685961e-01-1.43098450e+00j
-9.11310554e-01+8.84984493e-01j,-7.97214508e-01+8.77852440e-01j,1.43129230e-01+8.21354389e-01j,4.54852343e-01+6.49972796e-01j,-3.27179551e-01-8.73644352e-02j,-8.91521931e-01-1.16804361e-01j,9.29436684e-02-5.44503689e-01j,-6.98092222e-01+8.81719589e-03j,-2.90287971e-01-5.85620403e-01j,-5.52580833e-01-9.46446896e-01j,1.00033045e-01+1.49767196e+00j,-8.27738523e-01-1.94927967e+00j,5.25049448e-01+1.10571778e+00j,3.46231818e-01+6.88463569e-01j,-5.40488243e-01-7.07304239e-01j,-7.33729362e-01+7.92136192e-01j,4.92912769e-01-3.32324743e-01j,-1.98026419e-01+1.15055454e+00j,-4.06457633e-01+6.14018679e-01j,-6.85329199e-01-2.43965387e-01j,1.37886250e+00-2.63138533e-01j,-3.46513033e-01-5.96759081e-01j,-1.01297617e+00-5.29066563e-01j,-1.67543423e+00+1.21964908e+00j,1.76396847e-01+1.23014617e+00j
-1.14486396e+00+5.05393744e-01j,1.47788918e+00+2.09142685e-01j,-4.77612972e-01-1.63775861e+00j,3.09747219e-01-1.87607896e+00j,-1.21832216e+00-1.88005495e+00j,3.10764670e-01-3.56712937e-01j,-1.58952057e+00+6.28109694e-01j,-1.11661208e+00+1.91733944e+00j,4.15687323e-01+6.17694855e-01j,-1.02560794e+00+1.17478859e+00j,5.78353643e-01-1.73409927e+00j,9.26030159e-01+1.54065800e+00j,5.04978895e-01+9.33325291e-01j,1.23759866e-01+4.50253487e-01j,-2.84593582e-01-3.74438286e-01j,1.17640543e+00+8.58302593e-01j,-7.32500315e-01-1.25053763e-01j,-1.66840649e+00+4.96532917e-02j,1.52763963e-01-1.26065063e+00j,-2.13414907e-01+1.24335480e+00j,6.02731943e-01+9.91488934e-01j,6.21294260e-01+4.90798235e-01j,1.67533839e+00+1.19585884e+00j,5.63097715e-01-1.49331713e+00j,1.73426151e-01-1.39892101e-03j
1.35623682e+00-1.20186901e+00j,-8.65440607e-01+4.90721703e-01j,-4.30968285e-01+9.94832993e-01j,2.66260386e-01+9.14948463e-01j,1.06514263e+00-1.22485089e+00j,-4.28516030e-01-1.57845974e-01j,-1.59540367e+00+5.04045486e-02j,1.25800145e+00+4.09516573e-01j,1.47550917e+00-1.29280663e+00j,1.05140889e+00+6.22624159e-01j,-7.31408358e-01+3.67915630e-01j,-1.89883780e+00-7.57903099e-01j,-1.42582846e+00-3.54322910e-01j,-1.13027084e+00-2.34159946e-01j,2.97384262e-02+1.38462675e+00j,-3.36837292e-01+3.89405012e-01j,4.97616172e-01-2.74595022e-01j,5.14068604e-01-5.93811512e-01j,2.81440735e-01+2.18452215e-02j,1.07684541e+00+1.22686112e+00j,4.88035202e-01+1.42268968e+00j,8.45967531e-01+1.42958546e+00j,-1.09700584e+00+8.38227510e-01j,1.37614501e+00-4.51714039e-01j,-1.95344567e-01+3.53118420e-01j
5.68925858e-01+1.93877220e-02j,1.66893530e+00-4.02605534e-01j,1.41175246e+00-2.57383585e-01j,-1.78240132e+00-9.60481644e-01j,-1.38891757e+00-1.51703149e-01j,9.25549507e-01+1.56460857e+00j,5.19654751e-01+3.74560356e-01j,8.49839211e-01-1.30475760e-01j,-6.99288845e-01+9.37516689e-01j,5.96745729e-01+1.44130158e+00j,2.85644531e-01-5.37122488e-01j,-4.31785345e-01-2.56045341e-01j,5.63571453e-01+1.15149474e+00j,-1.61378527e+00-4.18284684e-01j,-6.36914015e-01+4.46529984e-01j,1.72185779e+00+4.62060690e-01j,1.05910420e+00+5.29534340e-01j,-1.77756608e+00+5.08811951e-01j,-6.22722149e-01-9.01868343e-02j,5.30701637e-01-1.36444283e+00j,1.96253502e+00-6.80174351e-01j,1.57809269e+00-8.05399537e-01j,9.27562714e-02+5.07892847e-01j,1.00208712e+00+1.18704069e+00j,-1.85225248e-01-5.93636513e-01j
1.88704491e-01-7.25872040e-01j,-3.02440524e-01-8.97552967e-02j,1.32999945e+00+9.21484232e-01j,-5.64374924e-01-3.31020117e-01j,-1.08100319e+00+4.56585288e-01j,-3.15906405e-01-1.37371993e+00j,-1.04898345e+00-1.21432209e+00j,1.97007775e-01-1.13375187e-01j,3.45562220e-01-6.77645445e-01j,-1.84684372e+00+7.46293068e-01j,1.41504002e+00+4.92193699e-02j,4.01346684e-01-6.23809576e-01j,3.20832133e-01-1.37398005e+00j,-7.53518343e-01-1.64784503e+00j,-5.88569164e-01-5.40224552e-01j,4.45101976e-01+5.48630953e-01j,4.88162041e-01-1.71554059e-01j,-1.34698176e+00-7.40529776e-01j,-4.98830676e-01+3.97366762e-01j,4.97768641e-01-8.04103374e-01j,-8.49554777e-01+9.76977348e-01j,3.24913740e-01+3.48392010e-01j,1.97032452e-01-1.77693868e+00j,8.74564171e-01+4.15091276e-01j,-3.65567207e-01-7.71989584e-01j
9.80831146e-01-9.15964365e-01j,-6.77602530e-01-1.09082150e+00j,8.98885727e-03+4.36318636e-01j,1.49133313e+00+3.53022575e-01j,-5.53179741e-01-1.42407149e-01j,-9.11978483e-02-2.34222174e-01j,1.19663715e-01+2.55115390e-01j,-4.95403528e-01-1.61445701e+00j,5.13101578e-01-1.12606728e+00j,-3.13230753e-01+4.11799192e-01j,1.76686728e+00+2.75861025e-01j,-9.60597992e-02+1.85081124e-01j,-2.30636597e-01+1.12550974e-01j,3.86055946e-01-1.05066085e+00j,5.90501070e-01+4.12092328e-01j,8.00876141e-01+1.66079044e-01j,7.19078779e-01-3.03603441e-01j,3.52946997e-01-7.15662003e-01j,-1.64953113e-01-3.84506196e-01j,-5.42419910e-01-3.90457392e-01j,-9.18592930e-01-8.61583233e-01j,-1.47628331e+00-4.94955778e-01j,6.69309139e-01+1.92729831e-01j,-8.24868441e-01-5.98168135e-01j,3.33847761e-01-6.22076988e-01j
1.20227492e+00+1.25502276e+00j,-2.60430574e-01-1.01578271e+00j,-3.58217001e-01+1.01050627e+00j,1.37112105e+00-3.97207737e-01j,-1.28223628e-01-3.33717823e-01j,1.65548563e-01+1.89916134e-01j,-1.41322148e+00-1.46211576e+00j,-1.02004004e+00-1.61894822e+00j,1.60277915e+00+1.15781617e+00j,-7.53874540e-01+1.66434646e-01j,1.10430241e-01+5.78262091e-01j,6.11103296e-01-5.60485244e-01j,1.59195423e+00-1.38331890e-01j,-5.66830635e-01+6.68884873e-01j,-2.29489326e-01-9.80509758e-01j,-9.33048248e-01-7.03845024e-02j,5.97823381e-01-1.35583639e+00j,-1.29186362e-01-9.06493425e-01j,-4.78979349e-01+8.49125385e-01j,-2.08149433e-01-5.90121031e-01j,-1.70644283e-01-7.55395889e-02j,-1.17716622e+00+1.14513457e+00j,1.04698527e+00+1.89370894e+00j,5.64191341e-02-3.48383665e-01j,1.25059509e+00+8.21027994e-01j
7.52949953e-01-1.20085001e+00j,-1.67797029e+00-4.92773294e-01j,8.50219965e-01-1.40053558e+00j,-1.24414015e+00+1.05876446e-01j,1.01871049e+00+1.06408584e+00j,-1.82141590e+00-7.13255763e-01j,-9.19539928e-01-1.44721913e+00j,-4.43658710e-01+6.17255449e-01j,-3.16046953e-01-6.70231104e-01j,-1.33895874e+00-7.26584673e-01j,-1.23588014e+00+6.44315481e-01j,2.82174110e-01-1.78899020e-01j,-3.47043246e-01+5.78151584e-01j,3.92797709e-01+6.11613035e-01j,1.14717805e+00+5.66355467e-01j,-4.83765841e-01-6.93906069e-01j,-4.01520371e-01-2.42834806e-01j,-3.18782091e-01-1.88021421e-01j,-3.65289688e-01+6.14537954e-01j,-4.15352583e-01-1.12493539e+00j,-1.78240776e+00-7.48157501e-03j,3.73916149e-01+1.03943944e+00j,-5.41721106e-01+4.47497606e-01j,1.60129595e+00+4.00822878e-01j,4.08808231e-01-4.06932831e-03j
-4.54398185e-01-5.21367550e-01j,1.35389054e+00+9.97593880e-01j,-8.47656727e-01-3.72750759e-01j,2.24913359e-01+9.17075157e-01j,-3.67114305e-01-4.50293034e-01j,-9.73048449e-01+2.92575717e-01j,8.27564240e-01+7.54920959e-01j,-1.93907022e-01+6.29462004e-01j,-9.64430094e-01+7.58827448e-01j,-1.45141602e-01-9.54903364e-01j,-3.95011902e-01+2.59248018e-01j,-5.87246656e-01+2.43298769e-01j,9.67867374e-02-8.19166183e-01j,-1.66688585e+00-2.86520720e-02j,4.96826410e-01+9.51085329e-01j,-1.47895718e+00+1.78691149e-02j,1.28165007e-01-1.12440872e+00j,-9.84114647e-01+5.29217005e-01j,-5.56479692e-01-5.40985346e-01j,1.39699054e+00-4.81946468e-02j,6.09458447e-01-1.24614930e+00j,7.71088362e-01+5.36436677e-01j,4.54919696e-01+2.45371342e-01j,-5.17301559e-01-4.07226086e-02j,7.08789110e-01+1.74109912e+00j
-1.48436618e+00-2.80630350e-01j,-7.71710277e-03+1.41010737e+00j,-3.67382258e-01+1.61628854e+00j,-1.16780317e+00-1.16986513e-01j,1.10506487e+00-9.47257996e-01j,1.09107351e+00+6.10435724e-01j,-6.71896458e-01+7.93389797e-01j,1.26862705e+00-6.07901812e-01j,1.44162714e+00-3.37716341e-01j,1.09418786e+00-3.66390496e-01j,-9.38955784e-01-4.28486347e-01j,-9.32218790e-01+8.94837856e-01j,-7.46073425e-02-2.96581626e-01j,1.20718718e-01+1.03871942e+00j,-9.33950186e-01-1.40138161e+00j,-8.12035561e-01+1.47619224e+00j,2.23758936e-01+4.59930420e-01j,-6.03059053e-01-4.36082572e-01j,1.01086986e+00-1.50894618e+00j,6.94600821e-01-1.28945780e+00j,-1.11062312e+00+2.23959684e-01j,1.73690939e+00+4.42990780e-01j,1.30930221e+00+1.04317415e+00j,-2.56397247e-01-9.96838093e-01j,-6.00838423e-01-3.76613140e-01j
5.93835592e-01+5.73157549e-01j,-1.55854762e+00-1.88213778e+00j,-1.83748722e+00-1.92331791e-01j,-3.31846952e-01+8.52698088e-01j,-1.70710802e-01-2.16188937e-01j,7.01661348e-01+6.87939167e-01j,-8.27849030e-01-4.20723259e-02j,1.85765314e+00-9.89110470e-01j,4.37664747e-01+1.37335539e-01j,4.66099024e-01-8.21218252e-01j,6.19469881e-02+9.55955029e-01j,1.45895183e+00-8.35230112e-01j,7.24406242e-02-1.01661313e+00j,-1.08913565e+00-9.82009649e-01j,3.67319584e-02-4.22398090e-01j,-7.15697050e-01-1.06424248e+00j,-1.25490594e+00-4.63820457e-01j,1.49228156e+00+2.86201000e-01j,-1.16659069e+00-6.01618290e-01j,-5.66662788e-01+1.75409853e+00j,6.51458502e-01-7.80829906e-01j,-9.92803812e-01+4.23379064e-01j,6.65249825e-02-2.98995852e-01j,4.62972403e-01-1.62123203e-01j,1.96037054e-01+5.31483650e-01j
8.34060431e-01-1.24145842e+00j,-6.35524988e-02-1.27691925e+00j,-8.41686010e-01-6.50038719e-01j,1.76737642e+00-1.96233916e+00j,-5.33360839e-01+1.39124227e+00j,7.56766319e-01-8.10711086e-02j,-8.57302666e-01-8.02009583e-01j,2.86035061e-01-9.12946701e-01j,7.23967552e-01+1.31196201e+00j,1.26161921e+00+1.92715168e-01j,-2.59063840e-01+6.61441803e-01j,-5.00852108e-01+4.64043379e-01j,-1.18476421e-01+1.76175702e+00j,-5.33154011e-02-4.28895473e-01j,1.18327022e-01+1.07377577e+00j,-5.71446419e-02+7.60902166e-01j,-1.72275043e+00-1.20378220e+00j,-1.66437507e+00-1.33436275e+00j,-1.14297509e+00-7.61496782e-01j,-1.23686707e+00-7.89339781e-01j,-1.05075502e+00-1.25702631e+00j,-2.39915848e-01-1.48377323e+00j,5.19429684e-01-8.50904703e-01j,3.57254267e-01-3.20668936e-01j,-1.07252967e+00-1.32862496e+00j
1.42458797e+00+4.72752333e-01j,1.10144377e-01+2.02891827e-01j,-1.62608862e-01+2.02882290e-01j,9.08278942e-01+1.08154738e+00j,-1.47521317e+00-6.54516220e-01j,-4.57606316e-01+6.86287880e-02j,4.23474312e-02-7.68530846e-01j,-1.40174365e+00+6.92611694e-01j,3.70214939e-01+1.81101251e+00j,-2.74507284e-01-1.16324186e-01j,8.22530270e-01+5.79051614e-01j,9.53092575e-02-1.97209597e-01j,-1.00387216e+00-1.80480385e+00j,-7.56708145e-01-1.40302420e-01j,4.11288738e-02-1.72347569e+00j,-7.19782114e-01+3.18200111e-01j,1.50410819e+00+4.68737245e-01j,-3.76164198e-01+2.56481171e-01j,9.27123547e-01+8.38479042e-01j,2.74422884e-01-6.48000002e-01j,5.79396009e-01-1.04334772e+00j,-1.33982205e+00+9.33513165e-01j,4.21076298e-01+1.80870140e+00j,1.04448617e+00-1.20101786e+00j,-3.24665546e-01+5.67607403e-01j
-1.98123062e+00-6.25620604e-01j,1.13303924e+00+4.78873014e-01j,1.17351174e+00+8.39665890e-01j,-3.47331166e-03+5.67839146e-02j,1.23075843e+00-1.84507132e-01j,1.69448936e+00+7.85843372e-01j,-1.95475817e-01+3.78803730e-01j,1.05229139e+00+1.41900229e+00j,1.05963111e+00+5.71435690e-01j,-9.19630527e-01+5.61234474e-01j,-2.68348932e-01-1.21751404e+00j,-2.63752460e-01-4.52419996e-01j,1.47874403e+00-8.86562347e-01j,1.14670324e+00-1.51070881e+00j,1.56897044e+00-1.56961131e+00j,-1.62174702e+00-6.39222622e-01j,-5.68988800e-01+1.52375603e+00j,1.60562027e+00+2.07597733e-01j,4.55667138e-01+1.73679185e+00j,3.65451336e-01+6.86162949e-01j,1.84486985e-01+5.14444470e-01j,1.18097389e+00-2.43056059e-01j,-1.00064909e+00+1.23121905e+00j,8.81603241e-01-1.20478857e+00j,-2.91789562e-01-1.33998322e+00j
